Timestamp,Operator,URL,Issue
2026-08-02T06:46:58.406052+02:00,KT_TI,https://wfs.geo.ti.ch/wfs_ch,"GET requested yielded HTTP response status code 404"
2026-08-02T06:46:58.996025+02:00,KT_TI,https://wfs.geo.ti.ch/wfs_ac,"GET requested yielded HTTP response status code 404"
