Timestamp,Operator,URL,Issue
2024-04-21T03:29:19.442187+02:00,KT_BS,https://wms.geo.bs.ch/?SERVICE=WMS&REQUEST=GetCapabilities,"'NoneType' object has no attribute 'identification'"
