Timestamp,Operator,URL,Issue
2026-06-28T06:57:34.726690+02:00,KT_SG,https://services.geo.sg.ch/wss/service/SG00104_WFS/guest?REQUEST=GetCapabilities,"GET requested yielded HTTP response status code 404"
2026-06-28T06:57:35.058501+02:00,KT_SG,https://services.geo.sg.ch/wss/service/SG00104_WMS/guest?REQUEST=GetCapabilities,"GET requested yielded HTTP response status code 404"
2026-06-28T06:57:35.391263+02:00,KT_SG,https://services.geo.sg.ch/wss/service/SG00105_WFS/guest?REQUEST=GetCapabilities,"GET requested yielded HTTP response status code 404"
2026-06-28T06:57:35.723896+02:00,KT_SG,https://services.geo.sg.ch/wss/service/SG00105_WMS/guest?REQUEST=GetCapabilities,"GET requested yielded HTTP response status code 404"
2026-06-28T06:57:36.072593+02:00,KT_SG,https://services.geo.sg.ch/wss/service/SG00097_WFS/guest?REQUEST=GetCapabilities,"GET requested yielded HTTP response status code 404"
2026-06-28T06:57:36.402866+02:00,KT_SG,https://services.geo.sg.ch/wss/service/SG00097_WMS/guest?REQUEST=GetCapabilities,"GET requested yielded HTTP response status code 404"
2026-06-28T06:57:42.326619+02:00,KT_SG,https://services.geo.sg.ch/wss/service/SG00008_WMS/guest?REQUEST=GetCapabilities,"GET requested yielded HTTP response status code 404"
2026-06-28T06:59:36.354726+02:00,KT_SG,https://services.geo.sg.ch/wss/service/SG00038_WMS/guest?REQUEST=GetCapabilities,"GET requested yielded HTTP response status code 404"
2026-06-28T07:01:43.823267+02:00,KT_SG,https://services.geo.sg.ch/wss/service/SG00019_WMS/guest?REQUEST=GetCapabilities,"GET requested yielded HTTP response status code 403"
