Timestamp,Operator,URL,Issue
2026-04-12T05:53:43.782905+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_farming01_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_farming01_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd822539490>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T05:55:58.950905+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_farming02_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_farming02_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd8225b2e50>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T05:58:14.118920+02:00,KT_BE,https://oerebservice.apps.be.ch/cgi-bin/mapserv.fcgi?map=oereb_de&request=GetCapabilities&service=WMS,"HTTPSConnectionPool(host='oerebservice.apps.be.ch', port=443): Max retries exceeded with url: /cgi-bin/mapserv.fcgi?map=oereb_de&request=GetCapabilities&service=WMS (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd8225b2670>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:00:29.286904+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_location01_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_location01_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd8225a0820>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:02:44.454889+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries01_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_boundaries01_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd822593e20>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:04:59.622897+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries02_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_boundaries02_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd82257d340>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:07:14.790993+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries03_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_boundaries03_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd822539d90>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:09:29.958936+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries04_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_boundaries04_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd8225933d0>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:11:45.126887+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries05_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_boundaries05_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd8225938e0>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
2026-04-12T06:14:00.294896+02:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer?,"HTTPSConnectionPool(host='www.geoservice.apps.be.ch', port=443): Max retries exceeded with url: /geoservice3/services/a42geo/of_boundaries06_de_ms_wms/MapServer/WMSServer (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fd8225a0e50>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
