Timestamp,Operator,URL,Issue
2024-07-07T07:35:32.751982+02:00,Bund,ch.agroscope.feuchtflaechenpotential-kulturlandschaft,"HTTPSConnectionPool(host='s.geo.admin.ch', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f949489c040>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2024-07-07T07:36:43.330562+02:00,Bund,ch.bafu.sturm-staudruck_50,"HTTPSConnectionPool(host='s.geo.admin.ch', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f9494893040>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2024-07-07T07:36:53.367329+02:00,Bund,ch.bafu.swissprtr,"HTTPSConnectionPool(host='s.geo.admin.ch', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f9494893070>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
2024-07-07T07:37:03.406551+02:00,Bund,ch.bafu.tranquillity-gebiete,"HTTPSConnectionPool(host='s.geo.admin.ch', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f94948930a0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))"
