DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2026-02-08,KT_AI,411,59,352,14.4%,411,0,100.0%,0,411,0%,411,0,100.0%,71.5%
2026-02-08,KT_AR,437,60,377,13.7%,437,0,100.0%,0,437,0%,437,0,100.0%,71.2%
2026-02-08,KT_AG,949,949,0,100.0%,949,0,100.0%,0,949,0%,0,949,0%,100.0%
2026-02-08,KT_BL,1410,0,1410,0%,205,1205,14.5%,7,1403,0.5%,0,1410,0%,7.5%
2026-02-08,KT_BS,2544,0,2544,0%,11,2533,0.4%,1092,1452,42.9%,1989,555,78.2%,40.5%
2026-02-08,KT_BE,1459,0,1459,0%,1417,42,97.1%,1336,123,91.6%,91,1368,6.2%,65.0%
2026-02-08,KT_GL,460,0,460,0%,0,460,0%,193,267,42.0%,0,460,0%,42.0%
2026-02-08,KT_GR,1995,5,1990,0.3%,312,1683,15.6%,0,1995,0%,1550,445,77.7%,31.2%
2026-02-08,KT_JU,1547,0,1547,0%,158,1389,10.2%,41,1506,2.7%,1348,199,87.1%,33.3%
2026-02-08,KT_SG,646,0,646,0%,410,236,63.5%,137,509,21.2%,13,633,2.0%,28.9%
2026-02-08,KT_SH,222,197,25,88.7%,187,35,84.2%,0,222,0%,201,21,90.5%,87.8%
2026-02-08,KT_SO,748,0,748,0%,0,748,0%,0,748,0%,0,748,0%,0%
2026-02-08,KT_SZ,2173,0,2173,0%,2086,87,96.0%,1018,1155,46.8%,2122,51,97.7%,80.2%
2026-02-08,KT_TG,1032,93,939,9.0%,176,856,17.1%,312,720,30.2%,856,176,82.9%,34.8%
2026-02-08,KT_TI,1357,0,1357,0%,1351,6,99.6%,6,1351,0.4%,6,1351,0.4%,33.5%
2026-02-08,KT_UR,902,400,502,44.3%,323,579,35.8%,388,514,43.0%,0,902,0%,41.1%
2026-02-08,KT_ZH,1884,83,1801,4.4%,569,1315,30.2%,688,1196,36.5%,1777,107,94.3%,41.4%
2026-02-08,KT_VD,402,0,402,0%,191,211,47.5%,402,0,100.0%,0,402,0%,73.8%
2026-02-08,KT_FR,13,0,13,0%,13,0,100.0%,0,13,0%,0,13,0%,100.0%
2026-02-08,FL_LI,151,110,41,72.8%,148,3,98.0%,0,151,0%,149,2,98.7%,89.8%
2026-02-08,Geodienste,672,25,647,3.7%,561,111,83.5%,0,672,0%,537,135,79.9%,55.7%
2026-02-08,Bund,1553,851,702,54.8%,1553,0,100.0%,666,887,42.9%,1544,9,99.4%,74.3%
