DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2026-05-17,KT_AI,231,23,208,10.0%,231,0,100.0%,0,231,0%,231,0,100.0%,70.0%
2026-05-17,KT_AR,268,39,229,14.6%,268,0,100.0%,0,268,0%,268,0,100.0%,71.5%
2026-05-17,KT_AG,951,951,0,100.0%,951,0,100.0%,0,951,0%,0,951,0%,100.0%
2026-05-17,KT_BL,1459,0,1459,0%,213,1246,14.6%,7,1452,0.5%,0,1459,0%,7.5%
2026-05-17,KT_BS,2002,240,1762,12.0%,252,1750,12.6%,810,1192,40.5%,637,1365,31.8%,24.2%
2026-05-17,KT_BE,1467,0,1467,0%,1425,42,97.1%,1344,123,91.6%,91,1376,6.2%,65.0%
2026-05-17,KT_GL,460,0,460,0%,0,460,0%,193,267,42.0%,0,460,0%,42.0%
2026-05-17,KT_GR,2031,5,2026,0.2%,314,1717,15.5%,0,2031,0%,1584,447,78.0%,31.2%
2026-05-17,KT_JU,1623,0,1623,0%,185,1438,11.4%,41,1582,2.5%,1397,226,86.1%,33.3%
2026-05-17,KT_SG,646,0,646,0%,410,236,63.5%,137,509,21.2%,13,633,2.0%,28.9%
2026-05-17,KT_SH,230,205,25,89.1%,194,36,84.3%,0,230,0%,209,21,90.9%,88.1%
2026-05-17,KT_SO,765,0,765,0%,0,765,0%,0,765,0%,0,765,0%,0%
2026-05-17,KT_SZ,2274,0,2274,0%,2190,84,96.3%,1065,1209,46.8%,2223,51,97.8%,80.3%
2026-05-17,KT_TG,1032,93,939,9.0%,176,856,17.1%,312,720,30.2%,856,176,82.9%,34.8%
2026-05-17,KT_TI,1216,0,1216,0%,1210,6,99.5%,6,1210,0.5%,6,1210,0.5%,33.5%
2026-05-17,KT_UR,989,438,551,44.3%,353,636,35.7%,428,561,43.3%,0,989,0%,41.1%
2026-05-17,KT_ZH,1862,81,1781,4.4%,581,1281,31.2%,711,1151,38.2%,1757,105,94.4%,42.0%
2026-05-17,KT_VD,403,0,403,0%,192,211,47.6%,403,0,100.0%,0,403,0%,73.8%
2026-05-17,KT_FR,13,0,13,0%,13,0,100.0%,0,13,0%,0,13,0%,100.0%
2026-05-17,FL_LI,151,110,41,72.8%,148,3,98.0%,0,151,0%,149,2,98.7%,89.8%
2026-05-17,Geodienste,672,25,647,3.7%,561,111,83.5%,0,672,0%,537,135,79.9%,55.7%
2026-05-17,Bund,1556,844,712,54.2%,1556,0,100.0%,676,880,43.4%,1547,9,99.4%,74.3%
