DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2026-07-05,KT_AI,233,23,210,9.9%,233,0,100.0%,0,233,0%,233,0,100.0%,70.0%
2026-07-05,KT_AR,270,39,231,14.4%,270,0,100.0%,0,270,0%,270,0,100.0%,71.5%
2026-07-05,KT_AG,955,955,0,100.0%,955,0,100.0%,0,955,0%,0,955,0%,100.0%
2026-07-05,KT_BL,1459,0,1459,0%,213,1246,14.6%,7,1452,0.5%,0,1459,0%,7.5%
2026-07-05,KT_BS,2209,244,1965,11.0%,256,1953,11.6%,803,1406,36.4%,630,1579,28.5%,21.9%
2026-07-05,KT_GL,448,0,448,0%,0,448,0%,187,261,41.7%,0,448,0%,41.7%
2026-07-05,KT_GR,2031,5,2026,0.2%,314,1717,15.5%,0,2031,0%,1584,447,78.0%,31.2%
2026-07-05,KT_JU,1651,0,1651,0%,185,1466,11.2%,41,1610,2.5%,1425,226,86.3%,33.3%
2026-07-05,KT_SG,608,0,608,0%,391,217,64.3%,118,490,19.4%,13,595,2.1%,28.6%
2026-07-05,KT_SH,235,210,25,89.4%,199,36,84.7%,0,235,0%,214,21,91.1%,88.4%
2026-07-05,KT_SO,777,0,777,0%,0,777,0%,0,777,0%,0,777,0%,0%
2026-07-05,KT_SZ,2267,0,2267,0%,2183,84,96.3%,1062,1205,46.8%,2216,51,97.8%,80.3%
2026-07-05,KT_TG,1021,90,931,8.8%,173,848,16.9%,308,713,30.2%,848,173,83.1%,34.7%
2026-07-05,KT_TI,1224,0,1224,0%,1218,6,99.5%,6,1218,0.5%,6,1218,0.5%,33.5%
2026-07-05,KT_UR,991,439,552,44.3%,352,639,35.5%,430,561,43.4%,0,991,0%,41.1%
2026-07-05,KT_ZH,1834,79,1755,4.3%,595,1239,32.4%,723,1111,39.4%,1728,106,94.2%,42.6%
2026-07-05,KT_VD,419,0,419,0%,202,217,48.2%,419,0,100.0%,0,419,0%,74.1%
2026-07-05,KT_FR,13,0,13,0%,13,0,100.0%,0,13,0%,0,13,0%,100.0%
2026-07-05,FL_LI,154,111,43,72.1%,149,5,96.8%,0,154,0%,152,2,98.7%,89.2%
2026-07-05,Geodienste,672,25,647,3.7%,669,3,99.6%,0,672,0%,642,30,95.5%,66.3%
2026-07-05,Bund,1560,847,713,54.3%,1560,0,100.0%,677,883,43.4%,1551,9,99.4%,74.3%
