DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2024-08-25,KT_AI,214,17,197,7.9%,214,0,100.0%,0,214,0%,214,0,100.0%,69.3%
2024-08-25,KT_AR,248,27,221,10.9%,248,0,100.0%,0,248,0%,248,0,100.0%,70.3%
2024-08-25,KT_AG,901,901,0,100.0%,901,0,100.0%,0,901,0%,0,901,0%,100.0%
2024-08-25,KT_BL,1373,0,1373,0%,196,1177,14.3%,7,1366,0.5%,0,1373,0%,7.4%
2024-08-25,KT_BS,2342,0,2342,0%,10,2332,0.4%,1001,1341,42.7%,1882,460,80.4%,41.2%
2024-08-25,KT_BE,1372,0,1372,0%,1303,69,95.0%,1272,100,92.7%,74,1298,5.4%,64.4%
2024-08-25,KT_GL,443,0,443,0%,0,443,0%,183,260,41.3%,0,443,0%,41.3%
2024-08-25,KT_GR,1958,1,1957,0.1%,317,1641,16.2%,0,1958,0%,1511,447,77.2%,31.1%
2024-08-25,KT_JU,1164,0,1164,0%,151,1013,13.0%,37,1127,3.2%,976,188,83.8%,33.3%
2024-08-25,KT_SG,624,0,624,0%,422,202,67.6%,135,489,21.6%,13,611,2.1%,30.4%
2024-08-25,KT_SH,206,184,22,89.3%,180,26,87.4%,0,206,0%,187,19,90.8%,89.2%
2024-08-25,KT_SO,714,0,714,0%,0,714,0%,208,506,29.1%,0,714,0%,29.1%
2024-08-25,KT_SZ,1930,0,1930,0%,1849,81,95.8%,10,1920,0.5%,1884,46,97.6%,64.6%
2024-08-25,KT_TG,1045,94,951,9.0%,178,867,17.0%,311,734,29.8%,867,178,83.0%,34.7%
2024-08-25,KT_TI,1414,0,1414,0%,1408,6,99.6%,6,1408,0.4%,6,1408,0.4%,33.5%
2024-08-25,KT_UR,807,350,457,43.4%,299,508,37.1%,353,454,43.7%,0,807,0%,41.4%
2024-08-25,KT_ZH,1924,85,1839,4.4%,522,1402,27.1%,637,1287,33.1%,1815,109,94.3%,39.7%
2024-08-25,KT_VD,374,0,374,0%,183,191,48.9%,374,0,100.0%,0,374,0%,74.5%
2024-08-25,KT_FR,723,0,723,0%,247,476,34.2%,0,723,0%,0,723,0%,34.2%
2024-08-25,FL_LI,115,83,32,72.2%,107,8,93.0%,0,115,0%,114,1,99.1%,88.1%
2024-08-25,Geodienste,658,26,632,4.0%,555,103,84.3%,0,658,0%,528,130,80.2%,56.2%
2024-08-25,Bund,1483,797,686,53.7%,1483,0,100.0%,641,842,43.2%,1477,6,99.6%,74.1%
