DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2025-06-01,KT_AI,225,18,207,8.0%,225,0,100.0%,0,225,0%,225,0,100.0%,69.3%
2025-06-01,KT_AR,249,28,221,11.2%,249,0,100.0%,0,249,0%,249,0,100.0%,70.4%
2025-06-01,KT_AG,915,915,0,100.0%,915,0,100.0%,0,915,0%,0,915,0%,100.0%
2025-06-01,KT_BL,1397,0,1397,0%,202,1195,14.5%,7,1390,0.5%,0,1397,0%,7.5%
2025-06-01,KT_BS,2292,0,2292,0%,12,2280,0.5%,1087,1205,47.4%,1840,452,80.3%,42.7%
2025-06-01,KT_BE,1410,0,1410,0%,1372,38,97.3%,1302,108,92.3%,80,1330,5.7%,65.1%
2025-06-01,KT_GL,436,0,436,0%,0,436,0%,180,256,41.3%,0,436,0%,41.3%
2025-06-01,KT_GR,1847,4,1843,0.2%,282,1565,15.3%,0,1847,0%,1433,414,77.6%,31.0%
2025-06-01,KT_JU,1240,0,1240,0%,152,1088,12.3%,38,1202,3.1%,1050,190,84.7%,33.3%
2025-06-01,KT_SG,644,0,644,0%,409,235,63.5%,137,507,21.3%,13,631,2.0%,28.9%
2025-06-01,KT_SH,204,179,25,87.7%,178,26,87.3%,0,204,0%,185,19,90.7%,88.6%
2025-06-01,KT_SO,718,0,718,0%,0,718,0%,0,718,0%,0,718,0%,0%
2025-06-01,KT_SZ,2046,0,2046,0%,1967,79,96.1%,953,1093,46.6%,2001,45,97.8%,80.2%
2025-06-01,KT_TG,1030,93,937,9.0%,176,854,17.1%,311,719,30.2%,854,176,82.9%,34.8%
2025-06-01,KT_TI,1350,0,1350,0%,1344,6,99.6%,6,1344,0.4%,6,1344,0.4%,33.5%
2025-06-01,KT_UR,829,359,470,43.3%,299,530,36.1%,361,468,43.5%,0,829,0%,41.0%
2025-06-01,KT_ZH,1915,82,1833,4.3%,522,1393,27.3%,647,1268,33.8%,1811,104,94.6%,40.0%
2025-06-01,KT_VD,393,0,393,0%,186,207,47.3%,393,0,100.0%,0,393,0%,73.7%
2025-06-01,KT_FR,691,0,691,0%,249,442,36.0%,0,691,0%,0,691,0%,36.0%
2025-06-01,FL_LI,148,108,40,73.0%,145,3,98.0%,0,148,0%,146,2,98.6%,89.9%
2025-06-01,Geodienste,663,24,639,3.6%,556,107,83.9%,0,663,0%,532,131,80.2%,55.9%
2025-06-01,Bund,1512,818,694,54.1%,1512,0,100.0%,662,850,43.8%,1506,6,99.6%,74.4%
