DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2024-12-15,KT_AI,226,17,209,7.5%,226,0,100.0%,0,226,0%,226,0,100.0%,69.2%
2024-12-15,KT_AR,245,27,218,11.0%,245,0,100.0%,0,245,0%,245,0,100.0%,70.3%
2024-12-15,KT_AG,906,906,0,100.0%,906,0,100.0%,0,906,0%,0,906,0%,100.0%
2024-12-15,KT_BL,1378,0,1378,0%,197,1181,14.3%,7,1371,0.5%,0,1378,0%,7.4%
2024-12-15,KT_BS,2341,0,2341,0%,12,2329,0.5%,1052,1289,44.9%,1878,463,80.2%,41.9%
2024-12-15,KT_BE,1395,0,1395,0%,1352,43,96.9%,1290,105,92.5%,78,1317,5.6%,65.0%
2024-12-15,KT_GL,431,0,431,0%,0,431,0%,178,253,41.3%,0,431,0%,41.3%
2024-12-15,KT_GR,1958,1,1957,0.1%,317,1641,16.2%,0,1958,0%,1511,447,77.2%,31.1%
2024-12-15,KT_JU,1173,0,1173,0%,151,1022,12.9%,38,1135,3.2%,984,189,83.9%,33.3%
2024-12-15,KT_SG,677,0,677,0%,445,232,65.7%,135,542,19.9%,13,664,1.9%,29.2%
2024-12-15,KT_SH,209,187,22,89.5%,183,26,87.6%,0,209,0%,190,19,90.9%,89.3%
2024-12-15,KT_SO,700,0,700,0%,0,700,0%,182,518,26.0%,0,700,0%,26.0%
2024-12-15,KT_SZ,1934,0,1934,0%,1865,69,96.4%,10,1924,0.5%,1888,46,97.6%,64.9%
2024-12-15,KT_TG,1043,93,950,8.9%,177,866,17.0%,311,732,29.8%,866,177,83.0%,34.7%
2024-12-15,KT_TI,1395,0,1395,0%,1389,6,99.6%,6,1389,0.4%,6,1389,0.4%,33.5%
2024-12-15,KT_UR,820,356,464,43.4%,297,523,36.2%,358,462,43.7%,0,820,0%,41.1%
2024-12-15,KT_ZH,1940,84,1856,4.3%,520,1420,26.8%,645,1295,33.2%,1834,106,94.5%,39.7%
2024-12-15,KT_VD,385,0,385,0%,186,199,48.3%,385,0,100.0%,0,385,0%,74.2%
2024-12-15,KT_FR,719,0,719,0%,250,469,34.8%,0,719,0%,0,719,0%,34.8%
2024-12-15,FL_LI,136,105,31,77.2%,133,3,97.8%,0,136,0%,134,2,98.5%,91.2%
2024-12-15,Geodienste,662,26,636,3.9%,559,103,84.4%,0,662,0%,532,130,80.4%,56.2%
2024-12-15,Bund,1476,797,679,54.0%,1476,0,100.0%,647,829,43.8%,1470,6,99.6%,74.4%
