DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2025-07-06,KT_AI,225,18,207,8.0%,225,0,100.0%,0,225,0%,225,0,100.0%,69.3%
2025-07-06,KT_AR,249,28,221,11.2%,249,0,100.0%,0,249,0%,249,0,100.0%,70.4%
2025-07-06,KT_AG,924,924,0,100.0%,924,0,100.0%,0,924,0%,0,924,0%,100.0%
2025-07-06,KT_BL,1399,0,1399,0%,202,1197,14.4%,7,1392,0.5%,0,1399,0%,7.5%
2025-07-06,KT_BS,2400,0,2400,0%,9,2391,0.4%,1087,1313,45.3%,1932,468,80.5%,42.1%
2025-07-06,KT_BE,1415,0,1415,0%,1377,38,97.3%,1307,108,92.4%,80,1335,5.7%,65.1%
2025-07-06,KT_GL,436,0,436,0%,0,436,0%,180,256,41.3%,0,436,0%,41.3%
2025-07-06,KT_GR,1845,4,1841,0.2%,282,1563,15.3%,0,1845,0%,1431,414,77.6%,31.0%
2025-07-06,KT_JU,1241,0,1241,0%,151,1090,12.2%,38,1203,3.1%,1052,189,84.8%,33.3%
2025-07-06,KT_SG,629,0,629,0%,402,227,63.9%,129,500,20.5%,13,616,2.1%,28.8%
2025-07-06,KT_SH,210,185,25,88.1%,184,26,87.6%,0,210,0%,191,19,91.0%,88.9%
2025-07-06,KT_SO,726,0,726,0%,0,726,0%,0,726,0%,0,726,0%,0%
2025-07-06,KT_SZ,2043,0,2043,0%,1965,78,96.2%,952,1091,46.6%,1998,45,97.8%,80.2%
2025-07-06,KT_TG,1030,93,937,9.0%,176,854,17.1%,311,719,30.2%,854,176,82.9%,34.8%
2025-07-06,KT_TI,1369,0,1369,0%,1363,6,99.6%,6,1363,0.4%,6,1363,0.4%,33.5%
2025-07-06,KT_UR,832,361,471,43.4%,303,529,36.4%,363,469,43.6%,0,832,0%,41.1%
2025-07-06,KT_ZH,1957,82,1875,4.2%,564,1393,28.8%,680,1277,34.7%,1849,108,94.5%,40.6%
2025-07-06,KT_VD,393,0,393,0%,186,207,47.3%,393,0,100.0%,0,393,0%,73.7%
2025-07-06,KT_FR,686,0,686,0%,248,438,36.2%,0,686,0%,0,686,0%,36.2%
2025-07-06,FL_LI,148,108,40,73.0%,145,3,98.0%,0,148,0%,146,2,98.6%,89.9%
2025-07-06,Geodienste,671,25,646,3.7%,561,110,83.6%,0,671,0%,536,135,79.9%,55.7%
2025-07-06,Bund,1521,824,697,54.2%,1521,0,100.0%,664,857,43.7%,1515,6,99.6%,74.4%
