DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2023-09-10,KT_AI,200,16,184,8.0%,200,0,100.0%,0,200,0%,200,0,100.0%,69.3%
2023-09-10,KT_AR,221,25,196,11.3%,221,0,100.0%,0,221,0%,221,0,100.0%,70.4%
2023-09-10,KT_AG,815,815,0,100.0%,815,0,100.0%,0,815,0%,0,815,0%,100.0%
2023-09-10,KT_BL,1279,0,1279,0%,182,1097,14.2%,0,1279,0%,0,1279,0%,14.2%
2023-09-10,KT_BS,2676,0,2676,0%,16,2660,0.6%,940,1736,35.1%,2141,535,80.0%,38.6%
2023-09-10,KT_BE,1034,0,1034,0%,1008,26,97.5%,936,98,90.5%,72,962,7.0%,65.0%
2023-09-10,KT_GE,322,0,322,0%,322,0,100.0%,0,322,0%,0,322,0%,100.0%
2023-09-10,KT_GL,442,0,442,0%,0,442,0%,184,258,41.6%,0,442,0%,41.6%
2023-09-10,KT_GR,1931,1,1930,0.1%,310,1621,16.1%,0,1931,0%,1491,440,77.2%,31.1%
2023-09-10,KT_JU,1116,0,1116,0%,148,968,13.3%,35,1081,3.1%,933,183,83.6%,33.3%
2023-09-10,KT_SG,646,0,646,0%,445,201,68.9%,131,515,20.3%,13,633,2.0%,30.4%
2023-09-10,KT_SH,188,175,13,93.1%,175,13,93.1%,0,188,0%,171,17,91.0%,92.4%
2023-09-10,KT_SO,642,1,641,0.2%,0,642,0%,180,462,28.0%,0,642,0%,14.1%
2023-09-10,KT_SZ,1365,0,1365,0%,1228,137,90.0%,10,1355,0.7%,1253,112,91.8%,60.8%
2023-09-10,KT_TG,1118,96,1022,8.6%,175,943,15.7%,345,773,30.9%,943,175,84.3%,34.9%
2023-09-10,KT_TI,1169,0,1169,0%,1162,7,99.4%,6,1163,0.5%,6,1163,0.5%,33.5%
2023-09-10,KT_UR,490,201,289,41.0%,334,156,68.2%,203,287,41.4%,0,490,0%,50.2%
2023-09-10,KT_ZG,940,56,884,6.0%,89,851,9.5%,0,940,0%,23,917,2.4%,6.0%
2023-09-10,KT_ZH,1938,89,1849,4.6%,512,1426,26.4%,634,1304,32.7%,1833,105,94.6%,39.6%
2023-09-10,KT_VD,353,0,353,0%,178,175,50.4%,353,0,100.0%,0,353,0%,75.2%
2023-09-10,KT_FR,707,0,707,0%,190,517,26.9%,0,707,0%,0,707,0%,26.9%
2023-09-10,FL_LI,92,59,33,64.1%,84,8,91.3%,0,92,0%,91,1,98.9%,84.8%
2023-09-10,Geodienste,656,26,630,4.0%,557,99,84.9%,0,656,0%,530,126,80.8%,56.6%
2023-09-10,Bund,1344,719,625,53.5%,1341,3,99.8%,603,741,44.9%,1340,4,99.7%,74.5%
