DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2026-06-21,KT_AI,234,23,211,9.8%,234,0,100.0%,0,234,0%,234,0,100.0%,69.9%
2026-06-21,KT_AR,270,39,231,14.4%,270,0,100.0%,0,270,0%,270,0,100.0%,71.5%
2026-06-21,KT_AG,955,955,0,100.0%,955,0,100.0%,0,955,0%,0,955,0%,100.0%
2026-06-21,KT_BL,1459,0,1459,0%,213,1246,14.6%,7,1452,0.5%,0,1459,0%,7.5%
2026-06-21,KT_BS,2222,240,1982,10.8%,252,1970,11.3%,810,1412,36.5%,637,1585,28.7%,21.8%
2026-06-21,KT_BE,1458,0,1458,0%,1416,42,97.1%,1335,123,91.6%,91,1367,6.2%,65.0%
2026-06-21,KT_GL,462,0,462,0%,0,462,0%,194,268,42.0%,0,462,0%,42.0%
2026-06-21,KT_GR,2021,5,2016,0.2%,312,1709,15.4%,0,2021,0%,1576,445,78.0%,31.2%
2026-06-21,KT_JU,1645,0,1645,0%,185,1460,11.2%,41,1604,2.5%,1419,226,86.3%,33.3%
2026-06-21,KT_SG,608,0,608,0%,391,217,64.3%,118,490,19.4%,13,595,2.1%,28.6%
2026-06-21,KT_SH,231,206,25,89.2%,195,36,84.4%,0,231,0%,210,21,90.9%,88.2%
2026-06-21,KT_SO,779,0,779,0%,0,779,0%,0,779,0%,0,779,0%,0%
2026-06-21,KT_SZ,2266,0,2266,0%,2182,84,96.3%,1062,1204,46.9%,2215,51,97.7%,80.3%
2026-06-21,KT_TG,1027,92,935,9.0%,175,852,17.0%,310,717,30.2%,852,175,83.0%,34.8%
2026-06-21,KT_TI,1222,0,1222,0%,1216,6,99.5%,6,1216,0.5%,6,1216,0.5%,33.5%
2026-06-21,KT_UR,994,440,554,44.3%,355,639,35.7%,431,563,43.4%,0,994,0%,41.1%
2026-06-21,KT_ZH,1809,78,1731,4.3%,589,1220,32.6%,720,1089,39.8%,1706,103,94.3%,42.7%
2026-06-21,KT_VD,417,0,417,0%,200,217,48.0%,417,0,100.0%,0,417,0%,74.0%
2026-06-21,KT_FR,13,0,13,0%,13,0,100.0%,0,13,0%,0,13,0%,100.0%
2026-06-21,FL_LI,154,111,43,72.1%,149,5,96.8%,0,154,0%,152,2,98.7%,89.2%
2026-06-21,Geodienste,672,25,647,3.7%,561,111,83.5%,0,672,0%,537,135,79.9%,55.7%
2026-06-21,Bund,1559,847,712,54.3%,1559,0,100.0%,676,883,43.4%,1550,9,99.4%,74.3%
