DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2026-07-12,KT_AI,235,23,212,9.8%,235,0,100.0%,0,235,0%,235,0,100.0%,69.9%
2026-07-12,KT_AR,270,39,231,14.4%,270,0,100.0%,0,270,0%,270,0,100.0%,71.5%
2026-07-12,KT_AG,964,964,0,100.0%,964,0,100.0%,0,964,0%,63,901,6.5%,68.8%
2026-07-12,KT_BL,1459,0,1459,0%,213,1246,14.6%,7,1452,0.5%,0,1459,0%,7.5%
2026-07-12,KT_BS,2209,244,1965,11.0%,256,1953,11.6%,803,1406,36.4%,630,1579,28.5%,21.9%
2026-07-12,KT_GL,448,0,448,0%,0,448,0%,187,261,41.7%,0,448,0%,41.7%
2026-07-12,KT_GR,2030,5,2025,0.2%,314,1716,15.5%,0,2030,0%,1583,447,78.0%,31.2%
2026-07-12,KT_JU,1651,0,1651,0%,185,1466,11.2%,41,1610,2.5%,1425,226,86.3%,33.3%
2026-07-12,KT_SG,608,0,608,0%,391,217,64.3%,118,490,19.4%,13,595,2.1%,28.6%
2026-07-12,KT_SH,232,207,25,89.2%,196,36,84.5%,0,232,0%,211,21,90.9%,88.2%
2026-07-12,KT_SO,777,0,777,0%,0,777,0%,0,777,0%,0,777,0%,0%
2026-07-12,KT_SZ,42,0,42,0%,0,42,0%,15,27,35.7%,0,42,0%,35.7%
2026-07-12,KT_TG,1021,90,931,8.8%,173,848,16.9%,308,713,30.2%,848,173,83.1%,34.7%
2026-07-12,KT_TI,1222,0,1222,0%,1216,6,99.5%,6,1216,0.5%,6,1216,0.5%,33.5%
2026-07-12,KT_UR,991,439,552,44.3%,352,639,35.5%,430,561,43.4%,0,991,0%,41.1%
2026-07-12,KT_ZH,1831,79,1752,4.3%,594,1237,32.4%,722,1109,39.4%,1725,106,94.2%,42.6%
2026-07-12,KT_VD,419,0,419,0%,202,217,48.2%,419,0,100.0%,0,419,0%,74.1%
2026-07-12,KT_FR,13,0,13,0%,13,0,100.0%,0,13,0%,0,13,0%,100.0%
2026-07-12,FL_LI,154,111,43,72.1%,149,5,96.8%,0,154,0%,152,2,98.7%,89.2%
2026-07-12,Geodienste,672,25,647,3.7%,669,3,99.6%,0,672,0%,642,30,95.5%,66.3%
2026-07-12,Bund,1560,847,713,54.3%,1560,0,100.0%,677,883,43.4%,1551,9,99.4%,74.3%
