DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2023-10-08,KT_AI,201,16,185,8.0%,201,0,100.0%,0,201,0%,201,0,100.0%,69.3%
2023-10-08,KT_AR,221,25,196,11.3%,221,0,100.0%,0,221,0%,221,0,100.0%,70.4%
2023-10-08,KT_AG,893,893,0,100.0%,893,0,100.0%,0,893,0%,0,893,0%,100.0%
2023-10-08,KT_BL,1285,0,1285,0%,183,1102,14.2%,0,1285,0%,0,1285,0%,14.2%
2023-10-08,KT_BS,2692,0,2692,0%,16,2676,0.6%,947,1745,35.2%,2155,537,80.1%,38.6%
2023-10-08,KT_BE,1034,0,1034,0%,1008,26,97.5%,935,99,90.4%,73,961,7.1%,65.0%
2023-10-08,KT_GE,347,0,347,0%,347,0,100.0%,0,347,0%,0,347,0%,100.0%
2023-10-08,KT_GL,442,0,442,0%,0,442,0%,184,258,41.6%,0,442,0%,41.6%
2023-10-08,KT_GR,1925,1,1924,0.1%,312,1613,16.2%,0,1925,0%,1483,442,77.0%,31.1%
2023-10-08,KT_JU,1118,0,1118,0%,151,967,13.5%,35,1083,3.1%,932,186,83.4%,33.3%
2023-10-08,KT_SG,645,0,645,0%,445,200,69.0%,131,514,20.3%,12,633,1.9%,30.4%
2023-10-08,KT_SH,189,175,14,92.6%,176,13,93.1%,0,189,0%,171,18,90.5%,92.1%
2023-10-08,KT_SO,632,1,631,0.2%,0,632,0%,177,455,28.0%,0,632,0%,14.1%
2023-10-08,KT_SZ,2167,0,2167,0%,2019,148,93.2%,10,2157,0.5%,2042,125,94.2%,62.6%
2023-10-08,KT_TG,1119,97,1022,8.7%,176,943,15.7%,345,774,30.8%,943,176,84.3%,34.9%
2023-10-08,KT_TI,1239,0,1239,0%,1232,7,99.4%,6,1233,0.5%,6,1233,0.5%,33.5%
2023-10-08,KT_UR,490,201,289,41.0%,334,156,68.2%,203,287,41.4%,0,490,0%,50.2%
2023-10-08,KT_ZG,815,55,760,6.7%,88,727,10.8%,0,815,0%,23,792,2.8%,6.8%
2023-10-08,KT_ZH,1949,89,1860,4.6%,515,1434,26.4%,637,1312,32.7%,1844,105,94.6%,39.6%
2023-10-08,KT_VD,353,0,353,0%,175,178,49.6%,353,0,100.0%,0,353,0%,74.8%
2023-10-08,KT_FR,699,0,699,0%,189,510,27.0%,0,699,0%,0,699,0%,27.0%
2023-10-08,FL_LI,92,59,33,64.1%,84,8,91.3%,0,92,0%,91,1,98.9%,84.8%
2023-10-08,Geodienste,656,26,630,4.0%,557,99,84.9%,0,656,0%,530,126,80.8%,56.6%
2023-10-08,Bund,1344,719,625,53.5%,1341,3,99.8%,603,741,44.9%,1340,4,99.7%,74.5%
