DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2024-09-08,KT_AI,214,17,197,7.9%,214,0,100.0%,0,214,0%,214,0,100.0%,69.3%
2024-09-08,KT_AR,248,27,221,10.9%,248,0,100.0%,0,248,0%,248,0,100.0%,70.3%
2024-09-08,KT_AG,901,901,0,100.0%,901,0,100.0%,0,901,0%,0,901,0%,100.0%
2024-09-08,KT_BL,1373,0,1373,0%,196,1177,14.3%,7,1366,0.5%,0,1373,0%,7.4%
2024-09-08,KT_BS,2303,0,2303,0%,8,2295,0.3%,1010,1293,43.9%,1855,448,80.5%,41.6%
2024-09-08,KT_BE,1369,0,1369,0%,1316,53,96.1%,1269,100,92.7%,74,1295,5.4%,64.7%
2024-09-08,KT_GL,443,0,443,0%,0,443,0%,183,260,41.3%,0,443,0%,41.3%
2024-09-08,KT_GR,1958,1,1957,0.1%,317,1641,16.2%,0,1958,0%,1511,447,77.2%,31.1%
2024-09-08,KT_JU,1163,0,1163,0%,151,1012,13.0%,37,1126,3.2%,975,188,83.8%,33.3%
2024-09-08,KT_SG,617,0,617,0%,423,194,68.6%,127,490,20.6%,13,604,2.1%,30.4%
2024-09-08,KT_SH,207,185,22,89.4%,181,26,87.4%,0,207,0%,186,21,89.9%,88.9%
2024-09-08,KT_SO,688,0,688,0%,0,688,0%,180,508,26.2%,0,688,0%,26.2%
2024-09-08,KT_SZ,1932,0,1932,0%,1851,81,95.8%,10,1922,0.5%,1886,46,97.6%,64.6%
2024-09-08,KT_TG,1045,94,951,9.0%,178,867,17.0%,311,734,29.8%,867,178,83.0%,34.7%
2024-09-08,KT_TI,1386,0,1386,0%,1380,6,99.6%,6,1380,0.4%,6,1380,0.4%,33.5%
2024-09-08,KT_UR,807,350,457,43.4%,299,508,37.1%,353,454,43.7%,0,807,0%,41.4%
2024-09-08,KT_ZH,1930,85,1845,4.4%,522,1408,27.0%,643,1287,33.3%,1821,109,94.4%,39.8%
2024-09-08,KT_VD,374,0,374,0%,183,191,48.9%,374,0,100.0%,0,374,0%,74.5%
2024-09-08,KT_FR,723,0,723,0%,247,476,34.2%,0,723,0%,0,723,0%,34.2%
2024-09-08,FL_LI,129,97,32,75.2%,107,22,82.9%,0,129,0%,128,1,99.2%,85.8%
2024-09-08,Geodienste,655,26,629,4.0%,552,103,84.3%,0,655,0%,525,130,80.2%,56.1%
2024-09-08,Bund,1490,799,691,53.6%,1490,0,100.0%,645,845,43.3%,1484,6,99.6%,74.1%
