DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2024-03-03,KT_AI,212,16,196,7.5%,212,0,100.0%,0,212,0%,212,0,100.0%,69.2%
2024-03-03,KT_AR,236,25,211,10.6%,236,0,100.0%,0,236,0%,236,0,100.0%,70.2%
2024-03-03,KT_AG,893,893,0,100.0%,893,0,100.0%,0,893,0%,0,893,0%,100.0%
2024-03-03,KT_BL,1341,0,1341,0%,189,1152,14.1%,7,1334,0.5%,0,1341,0%,7.3%
2024-03-03,KT_BS,2151,0,2151,0%,10,2141,0.5%,988,1163,45.9%,1745,406,81.1%,42.5%
2024-03-03,KT_BE,1023,0,1023,0%,997,26,97.5%,923,100,90.2%,74,949,7.2%,65.0%
2024-03-03,KT_GE,351,0,351,0%,347,4,98.9%,0,351,0%,0,351,0%,98.9%
2024-03-03,KT_GL,446,0,446,0%,0,446,0%,186,260,41.7%,0,446,0%,41.7%
2024-03-03,KT_GR,1928,1,1927,0.1%,312,1616,16.2%,0,1928,0%,1486,442,77.1%,31.1%
2024-03-03,KT_JU,1157,0,1157,0%,155,1002,13.4%,37,1120,3.2%,965,192,83.4%,33.3%
2024-03-03,KT_SG,655,0,655,0%,453,202,69.2%,132,523,20.2%,13,642,2.0%,30.4%
2024-03-03,KT_SH,189,175,14,92.6%,176,13,93.1%,0,189,0%,171,18,90.5%,92.1%
2024-03-03,KT_SO,652,0,652,0%,0,652,0%,184,468,28.2%,0,652,0%,28.2%
2024-03-03,KT_SZ,2163,0,2163,0%,2082,81,96.3%,10,2153,0.5%,2113,50,97.7%,64.8%
2024-03-03,KT_TG,1061,96,965,9.0%,180,881,17.0%,317,744,29.9%,881,180,83.0%,34.7%
2024-03-03,KT_TI,1360,0,1360,0%,1351,9,99.3%,9,1351,0.7%,9,1351,0.7%,33.6%
2024-03-03,KT_UR,534,221,313,41.4%,371,163,69.5%,223,311,41.8%,0,534,0%,50.9%
2024-03-03,KT_ZG,812,54,758,6.7%,86,726,10.6%,0,812,0%,22,790,2.7%,6.7%
2024-03-03,KT_ZH,1974,88,1886,4.5%,520,1454,26.3%,642,1332,32.5%,1867,107,94.6%,39.5%
2024-03-03,KT_VD,352,0,352,0%,172,180,48.9%,352,0,100.0%,0,352,0%,74.4%
2024-03-03,KT_FR,692,0,692,0%,219,473,31.6%,0,692,0%,0,692,0%,31.6%
2024-03-03,FL_LI,92,59,33,64.1%,84,8,91.3%,0,92,0%,91,1,98.9%,84.8%
2024-03-03,Geodienste,656,26,630,4.0%,557,99,84.9%,0,656,0%,530,126,80.8%,56.6%
2024-03-03,Bund,1403,765,638,54.5%,1403,0,100.0%,613,790,43.7%,1397,6,99.6%,74.4%
