DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2026-08-30,KT_AI,232,15,217,6.5%,232,0,100.0%,0,232,0%,232,0,100.0%,68.8%
2026-08-30,KT_AR,266,31,235,11.7%,266,0,100.0%,0,266,0%,266,0,100.0%,70.6%
2026-08-30,KT_AG,975,975,0,100.0%,975,0,100.0%,0,975,0%,57,918,5.8%,68.6%
2026-08-30,KT_BL,1460,0,1460,0%,213,1247,14.6%,7,1453,0.5%,0,1460,0%,7.5%
2026-08-30,KT_BS,2749,890,1859,32.4%,902,1847,32.8%,775,1974,28.2%,605,2144,22.0%,28.8%
2026-08-30,KT_BE,1462,0,1462,0%,1421,41,97.2%,1339,123,91.6%,91,1371,6.2%,65.0%
2026-08-30,KT_GL,440,0,440,0%,0,440,0%,0,440,0%,0,440,0%,0%
2026-08-30,KT_GR,2025,5,2020,0.2%,314,1711,15.5%,0,2025,0%,1578,447,77.9%,31.2%
2026-08-30,KT_JU,1602,0,1602,0%,175,1427,10.9%,24,1578,1.5%,1403,199,87.6%,33.3%
2026-08-30,KT_SG,608,0,608,0%,391,217,64.3%,118,490,19.4%,13,595,2.1%,28.6%
2026-08-30,KT_SH,236,207,29,87.7%,200,36,84.7%,0,236,0%,211,25,89.4%,87.3%
2026-08-30,KT_SO,775,0,775,0%,0,775,0%,0,775,0%,0,775,0%,0%
2026-08-30,KT_SZ,2199,0,2199,0%,2118,81,96.3%,1030,1169,46.8%,2149,50,97.7%,80.3%
2026-08-30,KT_TG,1021,90,931,8.8%,173,848,16.9%,308,713,30.2%,848,173,83.1%,34.7%
2026-08-30,KT_TI,1226,0,1226,0%,1220,6,99.5%,6,1220,0.5%,6,1220,0.5%,33.5%
2026-08-30,KT_UR,1011,449,562,44.4%,316,695,31.3%,443,568,43.8%,0,1011,0%,39.8%
2026-08-30,KT_ZH,1835,78,1757,4.3%,596,1239,32.5%,725,1110,39.5%,1730,105,94.3%,42.6%
2026-08-30,KT_VD,419,0,419,0%,202,217,48.2%,419,0,100.0%,0,419,0%,74.1%
2026-08-30,KT_FR,13,0,13,0%,13,0,100.0%,0,13,0%,0,13,0%,100.0%
2026-08-30,FL_LI,153,112,41,73.2%,148,5,96.7%,0,153,0%,151,2,98.7%,89.5%
2026-08-30,Geodienste,673,25,648,3.7%,670,3,99.6%,0,673,0%,643,30,95.5%,66.3%
2026-08-30,Bund,1581,858,723,54.3%,1581,0,100.0%,688,893,43.5%,1573,8,99.5%,74.3%
