DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2025-05-04,KT_AI,236,18,218,7.6%,236,0,100.0%,0,236,0%,236,0,100.0%,69.2%
2025-05-04,KT_AR,249,28,221,11.2%,249,0,100.0%,0,249,0%,249,0,100.0%,70.4%
2025-05-04,KT_AG,915,915,0,100.0%,915,0,100.0%,0,915,0%,0,915,0%,100.0%
2025-05-04,KT_BL,1401,0,1401,0%,202,1199,14.4%,7,1394,0.5%,0,1401,0%,7.5%
2025-05-04,KT_BS,2353,0,2353,0%,12,2341,0.5%,1084,1269,46.1%,1880,473,79.9%,42.2%
2025-05-04,KT_BE,1388,0,1388,0%,1351,37,97.3%,1283,105,92.4%,78,1310,5.6%,65.1%
2025-05-04,KT_GL,437,0,437,0%,0,437,0%,181,256,41.4%,0,437,0%,41.4%
2025-05-04,KT_GR,1847,4,1843,0.2%,282,1565,15.3%,0,1847,0%,1433,414,77.6%,31.0%
2025-05-04,KT_JU,1203,0,1203,0%,152,1051,12.6%,38,1165,3.2%,1013,190,84.2%,33.3%
2025-05-04,KT_SG,625,0,625,0%,398,227,63.7%,129,496,20.6%,13,612,2.1%,28.8%
2025-05-04,KT_SH,206,181,25,87.9%,180,26,87.4%,0,206,0%,187,19,90.8%,88.7%
2025-05-04,KT_SO,716,0,716,0%,0,716,0%,182,534,25.4%,0,716,0%,25.4%
2025-05-04,KT_SZ,2045,0,2045,0%,1965,80,96.1%,954,1091,46.7%,1999,46,97.8%,80.2%
2025-05-04,KT_TG,1030,93,937,9.0%,176,854,17.1%,311,719,30.2%,854,176,82.9%,34.8%
2025-05-04,KT_TI,1347,0,1347,0%,1341,6,99.6%,6,1341,0.4%,6,1341,0.4%,33.5%
2025-05-04,KT_UR,826,359,467,43.5%,300,526,36.3%,361,465,43.7%,0,826,0%,41.2%
2025-05-04,KT_ZH,1908,82,1826,4.3%,519,1389,27.2%,644,1264,33.8%,1804,104,94.5%,40.0%
2025-05-04,KT_VD,394,0,394,0%,187,207,47.5%,394,0,100.0%,0,394,0%,73.7%
2025-05-04,KT_FR,691,0,691,0%,249,442,36.0%,0,691,0%,0,691,0%,36.0%
2025-05-04,FL_LI,148,108,40,73.0%,145,3,98.0%,0,148,0%,146,2,98.6%,89.9%
2025-05-04,Geodienste,671,25,646,3.7%,561,110,83.6%,0,671,0%,536,135,79.9%,55.7%
2025-05-04,Bund,1490,808,682,54.2%,1490,0,100.0%,652,838,43.8%,1484,6,99.6%,74.4%
