DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2025-05-11,KT_AI,237,18,219,7.6%,237,0,100.0%,0,237,0%,237,0,100.0%,69.2%
2025-05-11,KT_AR,250,28,222,11.2%,250,0,100.0%,0,250,0%,250,0,100.0%,70.4%
2025-05-11,KT_AG,915,915,0,100.0%,915,0,100.0%,0,915,0%,0,915,0%,100.0%
2025-05-11,KT_BL,1399,0,1399,0%,202,1197,14.4%,7,1392,0.5%,0,1399,0%,7.5%
2025-05-11,KT_BS,2363,0,2363,0%,13,2350,0.6%,1084,1279,45.9%,1896,467,80.2%,42.2%
2025-05-11,KT_BE,1393,0,1393,0%,1355,38,97.3%,1285,108,92.2%,80,1313,5.7%,65.1%
2025-05-11,KT_GL,437,0,437,0%,0,437,0%,181,256,41.4%,0,437,0%,41.4%
2025-05-11,KT_GR,1847,4,1843,0.2%,282,1565,15.3%,0,1847,0%,1433,414,77.6%,31.0%
2025-05-11,KT_JU,1213,0,1213,0%,152,1061,12.5%,38,1175,3.1%,1023,190,84.3%,33.3%
2025-05-11,KT_SG,628,0,628,0%,401,227,63.9%,129,499,20.5%,13,615,2.1%,28.8%
2025-05-11,KT_SH,208,183,25,88.0%,182,26,87.5%,0,208,0%,189,19,90.9%,88.8%
2025-05-11,KT_SO,718,0,718,0%,0,718,0%,0,718,0%,0,718,0%,0%
2025-05-11,KT_SZ,2047,0,2047,0%,1967,80,96.1%,954,1093,46.6%,2001,46,97.8%,80.1%
2025-05-11,KT_TG,1030,93,937,9.0%,176,854,17.1%,311,719,30.2%,854,176,82.9%,34.8%
2025-05-11,KT_TI,1346,0,1346,0%,1340,6,99.6%,6,1340,0.4%,6,1340,0.4%,33.5%
2025-05-11,KT_UR,817,351,466,43.0%,291,526,35.6%,361,456,44.2%,0,817,0%,40.9%
2025-05-11,KT_ZH,1907,81,1826,4.2%,518,1389,27.2%,644,1263,33.8%,1804,103,94.6%,39.9%
2025-05-11,KT_VD,394,0,394,0%,186,208,47.2%,394,0,100.0%,0,394,0%,73.6%
2025-05-11,KT_FR,691,0,691,0%,249,442,36.0%,0,691,0%,0,691,0%,36.0%
2025-05-11,FL_LI,148,108,40,73.0%,145,3,98.0%,0,148,0%,146,2,98.6%,89.9%
2025-05-11,Geodienste,670,24,646,3.6%,560,110,83.6%,0,670,0%,536,134,80.0%,55.7%
2025-05-11,Bund,1491,809,682,54.3%,1491,0,100.0%,652,839,43.7%,1485,6,99.6%,74.4%
