DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2026-08-23,KT_AI,231,15,216,6.5%,231,0,100.0%,0,231,0%,231,0,100.0%,68.8%
2026-08-23,KT_AR,265,31,234,11.7%,265,0,100.0%,0,265,0%,265,0,100.0%,70.6%
2026-08-23,KT_AG,975,975,0,100.0%,975,0,100.0%,0,975,0%,57,918,5.8%,68.6%
2026-08-23,KT_BL,1460,0,1460,0%,213,1247,14.6%,7,1453,0.5%,0,1460,0%,7.5%
2026-08-23,KT_BS,2749,890,1859,32.4%,902,1847,32.8%,775,1974,28.2%,605,2144,22.0%,28.8%
2026-08-23,KT_BE,1463,0,1463,0%,1422,41,97.2%,1340,123,91.6%,91,1372,6.2%,65.0%
2026-08-23,KT_GL,440,0,440,0%,0,440,0%,0,440,0%,0,440,0%,0%
2026-08-23,KT_GR,2025,5,2020,0.2%,314,1711,15.5%,0,2025,0%,1578,447,77.9%,31.2%
2026-08-23,KT_JU,1602,0,1602,0%,175,1427,10.9%,24,1578,1.5%,1403,199,87.6%,33.3%
2026-08-23,KT_SG,608,0,608,0%,391,217,64.3%,118,490,19.4%,13,595,2.1%,28.6%
2026-08-23,KT_SH,236,207,29,87.7%,200,36,84.7%,0,236,0%,211,25,89.4%,87.3%
2026-08-23,KT_SO,774,0,774,0%,0,774,0%,0,774,0%,0,774,0%,0%
2026-08-23,KT_SZ,2200,0,2200,0%,2115,85,96.1%,1030,1170,46.8%,2150,50,97.7%,80.2%
2026-08-23,KT_TG,1021,90,931,8.8%,173,848,16.9%,308,713,30.2%,848,173,83.1%,34.7%
2026-08-23,KT_TI,1223,0,1223,0%,1217,6,99.5%,6,1217,0.5%,6,1217,0.5%,33.5%
2026-08-23,KT_UR,1018,452,566,44.4%,322,696,31.6%,443,575,43.5%,0,1018,0%,39.8%
2026-08-23,KT_ZH,1833,78,1755,4.3%,594,1239,32.4%,723,1110,39.4%,1728,105,94.3%,42.6%
2026-08-23,KT_VD,420,0,420,0%,202,218,48.1%,420,0,100.0%,0,420,0%,74.0%
2026-08-23,KT_FR,13,0,13,0%,13,0,100.0%,0,13,0%,0,13,0%,100.0%
2026-08-23,FL_LI,155,112,43,72.3%,150,5,96.8%,0,155,0%,153,2,98.7%,89.2%
2026-08-23,Geodienste,672,25,647,3.7%,669,3,99.6%,0,672,0%,642,30,95.5%,66.3%
2026-08-23,Bund,1559,846,713,54.3%,1559,0,100.0%,677,882,43.4%,1550,9,99.4%,74.3%
