DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2026-04-26,KT_AI,231,23,208,10.0%,231,0,100.0%,0,231,0%,231,0,100.0%,70.0%
2026-04-26,KT_AR,267,39,228,14.6%,267,0,100.0%,0,267,0%,267,0,100.0%,71.5%
2026-04-26,KT_AG,928,928,0,100.0%,928,0,100.0%,0,928,0%,0,928,0%,100.0%
2026-04-26,KT_BL,1459,0,1459,0%,213,1246,14.6%,7,1452,0.5%,0,1459,0%,7.5%
2026-04-26,KT_BS,3135,0,3135,0%,16,3119,0.5%,1168,1967,37.3%,2498,637,79.7%,39.1%
2026-04-26,KT_BE,1467,0,1467,0%,1425,42,97.1%,1344,123,91.6%,91,1376,6.2%,65.0%
2026-04-26,KT_GL,460,0,460,0%,0,460,0%,193,267,42.0%,0,460,0%,42.0%
2026-04-26,KT_GR,2003,5,1998,0.2%,313,1690,15.6%,0,2003,0%,1557,446,77.7%,31.2%
2026-04-26,KT_JU,1593,0,1593,0%,173,1420,10.9%,41,1552,2.6%,1379,214,86.6%,33.3%
2026-04-26,KT_SG,646,0,646,0%,410,236,63.5%,137,509,21.2%,13,633,2.0%,28.9%
2026-04-26,KT_SH,234,209,25,89.3%,198,36,84.6%,0,234,0%,213,21,91.0%,88.3%
2026-04-26,KT_SO,762,0,762,0%,0,762,0%,0,762,0%,0,762,0%,0%
2026-04-26,KT_SZ,2272,0,2272,0%,2188,84,96.3%,1064,1208,46.8%,2221,51,97.8%,80.3%
2026-04-26,KT_TG,1032,93,939,9.0%,176,856,17.1%,312,720,30.2%,856,176,82.9%,34.8%
2026-04-26,KT_TI,1368,0,1368,0%,1362,6,99.6%,6,1362,0.4%,6,1362,0.4%,33.5%
2026-04-26,KT_UR,987,437,550,44.3%,351,636,35.6%,427,560,43.3%,0,987,0%,41.0%
2026-04-26,KT_ZH,1871,82,1789,4.4%,578,1293,30.9%,700,1171,37.4%,1765,106,94.3%,41.8%
2026-04-26,KT_VD,401,0,401,0%,191,210,47.6%,401,0,100.0%,0,401,0%,73.8%
2026-04-26,KT_FR,13,0,13,0%,13,0,100.0%,0,13,0%,0,13,0%,100.0%
2026-04-26,FL_LI,151,110,41,72.8%,148,3,98.0%,0,151,0%,149,2,98.7%,89.8%
2026-04-26,Geodienste,672,25,647,3.7%,561,111,83.5%,0,672,0%,537,135,79.9%,55.7%
2026-04-26,Bund,1561,850,711,54.5%,1561,0,100.0%,675,886,43.2%,1552,9,99.4%,74.3%
