DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2023-05-23,KT_AI,189,16,173,8.5%,189,0,100.0%,0,189,0%,189,0,100.0%,69.5%
2023-05-23,KT_AR,213,29,184,13.6%,213,0,100.0%,0,213,0%,213,0,100.0%,71.2%
2023-05-23,KT_AG,882,882,0,100.0%,882,0,100.0%,0,882,0%,0,882,0%,100.0%
2023-05-23,KT_BL,1273,0,1273,0%,178,1095,14.0%,0,1273,0%,0,1273,0%,14.0%
2023-05-23,KT_BS,2550,0,2550,0%,16,2534,0.6%,877,1673,34.4%,2080,470,81.6%,38.9%
2023-05-23,KT_BE,944,0,944,0%,921,23,97.6%,857,87,90.8%,64,880,6.8%,65.0%
2023-05-23,KT_GE,315,0,315,0%,315,0,100.0%,0,315,0%,0,315,0%,100.0%
2023-05-23,KT_GL,442,0,442,0%,0,442,0%,184,258,41.6%,0,442,0%,41.6%
2023-05-23,KT_GR,1996,17,1979,0.9%,318,1678,15.9%,0,1996,0%,1548,448,77.6%,31.4%
2023-05-23,KT_JU,1106,0,1106,0%,147,959,13.3%,34,1072,3.1%,925,181,83.6%,33.3%
2023-05-23,KT_SG,639,0,639,0%,441,198,69.0%,131,508,20.5%,13,626,2.0%,30.5%
2023-05-23,KT_SH,188,175,13,93.1%,175,13,93.1%,0,188,0%,171,17,91.0%,92.4%
2023-05-23,KT_SO,593,0,593,0%,0,593,0%,167,426,28.2%,0,593,0%,28.2%
2023-05-23,KT_SZ,1393,0,1393,0%,1259,134,90.4%,10,1383,0.7%,1282,111,92.0%,61.0%
2023-05-23,KT_TG,1152,97,1055,8.4%,169,983,14.7%,360,792,31.2%,983,169,85.3%,34.9%
2023-05-23,KT_TI,1128,0,1128,0%,1121,7,99.4%,6,1122,0.5%,6,1122,0.5%,33.5%
2023-05-23,KT_UR,464,188,276,40.5%,310,154,66.8%,191,273,41.2%,0,464,0%,49.5%
2023-05-23,KT_ZG,701,39,662,5.6%,74,627,10.6%,0,701,0%,18,683,2.6%,6.2%
2023-05-23,KT_ZH,1937,88,1849,4.5%,508,1429,26.2%,628,1309,32.4%,1833,104,94.6%,39.5%
2023-05-23,KT_VD,352,0,352,0%,190,162,54.0%,352,0,100.0%,0,352,0%,77.0%
2023-05-23,KT_FR,709,0,709,0%,186,523,26.2%,0,709,0%,0,709,0%,26.2%
2023-05-23,FL_LI,91,58,33,63.7%,83,8,91.2%,0,91,0%,90,1,98.9%,84.6%
2023-05-23,Geodienste,652,26,626,4.0%,553,99,84.8%,0,652,0%,526,126,80.7%,56.5%
2023-05-23,Bund,1333,711,622,53.3%,1330,3,99.8%,602,731,45.2%,1329,4,99.7%,74.5%
