DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2024-12-08,KT_AI,226,17,209,7.5%,226,0,100.0%,0,226,0%,226,0,100.0%,69.2%
2024-12-08,KT_AR,245,27,218,11.0%,245,0,100.0%,0,245,0%,245,0,100.0%,70.3%
2024-12-08,KT_AG,903,903,0,100.0%,903,0,100.0%,0,903,0%,0,903,0%,100.0%
2024-12-08,KT_BL,1378,0,1378,0%,197,1181,14.3%,7,1371,0.5%,0,1378,0%,7.4%
2024-12-08,KT_BS,2323,0,2323,0%,12,2311,0.5%,1052,1271,45.3%,1871,452,80.5%,42.1%
2024-12-08,KT_BE,1407,0,1407,0%,1364,43,96.9%,1302,105,92.5%,78,1329,5.5%,65.0%
2024-12-08,KT_GL,431,0,431,0%,0,431,0%,178,253,41.3%,0,431,0%,41.3%
2024-12-08,KT_GR,1958,1,1957,0.1%,317,1641,16.2%,0,1958,0%,1511,447,77.2%,31.1%
2024-12-08,KT_JU,1172,0,1172,0%,151,1021,12.9%,38,1134,3.2%,983,189,83.9%,33.3%
2024-12-08,KT_SG,662,0,662,0%,438,224,66.2%,127,535,19.2%,13,649,2.0%,29.1%
2024-12-08,KT_SH,204,182,22,89.2%,178,26,87.3%,0,204,0%,185,19,90.7%,89.1%
2024-12-08,KT_SO,700,0,700,0%,0,700,0%,182,518,26.0%,0,700,0%,26.0%
2024-12-08,KT_SZ,1934,0,1934,0%,1865,69,96.4%,10,1924,0.5%,1888,46,97.6%,64.9%
2024-12-08,KT_TG,1043,93,950,8.9%,177,866,17.0%,311,732,29.8%,866,177,83.0%,34.7%
2024-12-08,KT_TI,1395,0,1395,0%,1389,6,99.6%,6,1389,0.4%,6,1389,0.4%,33.5%
2024-12-08,KT_UR,822,357,465,43.4%,299,523,36.4%,359,463,43.7%,0,822,0%,41.2%
2024-12-08,KT_ZH,1948,85,1863,4.4%,523,1425,26.8%,648,1300,33.3%,1841,107,94.5%,39.7%
2024-12-08,KT_VD,380,0,380,0%,186,194,48.9%,380,0,100.0%,0,380,0%,74.5%
2024-12-08,KT_FR,721,0,721,0%,248,473,34.4%,0,721,0%,0,721,0%,34.4%
2024-12-08,FL_LI,136,105,31,77.2%,133,3,97.8%,0,136,0%,134,2,98.5%,91.2%
2024-12-08,Geodienste,662,26,636,3.9%,559,103,84.4%,0,662,0%,532,130,80.4%,56.2%
2024-12-08,Bund,1471,792,679,53.8%,1471,0,100.0%,647,824,44.0%,1465,6,99.6%,74.4%
