DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2026-01-18,KT_AG,947,947,0,100.0%,947,0,100.0%,0,947,0%,0,947,0%,100.0%
2026-01-18,KT_BL,1409,0,1409,0%,205,1204,14.5%,7,1402,0.5%,0,1409,0%,7.5%
2026-01-18,KT_BS,2435,0,2435,0%,9,2426,0.4%,1101,1334,45.2%,1907,528,78.3%,41.3%
2026-01-18,KT_BE,1456,0,1456,0%,1414,42,97.1%,1333,123,91.6%,91,1365,6.2%,65.0%
2026-01-18,KT_GL,460,0,460,0%,0,460,0%,193,267,42.0%,0,460,0%,42.0%
2026-01-18,KT_GR,1994,5,1989,0.3%,312,1682,15.6%,0,1994,0%,1549,445,77.7%,31.2%
2026-01-18,KT_JU,1316,0,1316,0%,155,1161,11.8%,42,1274,3.2%,1119,197,85.0%,33.3%
2026-01-18,KT_SG,646,0,646,0%,410,236,63.5%,137,509,21.2%,13,633,2.0%,28.9%
2026-01-18,KT_SO,752,0,752,0%,0,752,0%,0,752,0%,0,752,0%,0%
2026-01-18,KT_SZ,2154,0,2154,0%,2070,84,96.1%,1010,1144,46.9%,2103,51,97.6%,80.2%
2026-01-18,KT_TG,1032,93,939,9.0%,176,856,17.1%,312,720,30.2%,856,176,82.9%,34.8%
2026-01-18,KT_TI,1356,0,1356,0%,1349,7,99.5%,7,1349,0.5%,7,1349,0.5%,33.5%
2026-01-18,KT_UR,889,389,500,43.8%,314,575,35.3%,388,501,43.6%,0,889,0%,40.9%
2026-01-18,KT_ZH,1882,83,1799,4.4%,567,1315,30.1%,686,1196,36.5%,1775,107,94.3%,41.3%
2026-01-18,KT_VD,402,0,402,0%,191,211,47.5%,402,0,100.0%,0,402,0%,73.8%
2026-01-18,KT_FR,687,0,687,0%,246,441,35.8%,0,687,0%,0,687,0%,35.8%
2026-01-18,FL_LI,149,109,40,73.2%,146,3,98.0%,0,149,0%,147,2,98.7%,89.9%
2026-01-18,Geodienste,672,25,647,3.7%,561,111,83.5%,0,672,0%,537,135,79.9%,55.7%
2026-01-18,Bund,1551,849,702,54.7%,1551,0,100.0%,666,885,42.9%,1542,9,99.4%,74.3%
