DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2026-04-05,KT_AI,232,23,209,9.9%,232,0,100.0%,0,232,0%,232,0,100.0%,70.0%
2026-04-05,KT_AR,267,39,228,14.6%,267,0,100.0%,0,267,0%,267,0,100.0%,71.5%
2026-04-05,KT_AG,951,951,0,100.0%,951,0,100.0%,0,951,0%,0,951,0%,100.0%
2026-04-05,KT_BL,1410,0,1410,0%,205,1205,14.5%,7,1403,0.5%,0,1410,0%,7.5%
2026-04-05,KT_BS,3135,0,3135,0%,16,3119,0.5%,1168,1967,37.3%,2498,637,79.7%,39.1%
2026-04-05,KT_BE,1465,0,1465,0%,1423,42,97.1%,1342,123,91.6%,91,1374,6.2%,65.0%
2026-04-05,KT_GL,460,0,460,0%,0,460,0%,193,267,42.0%,0,460,0%,42.0%
2026-04-05,KT_GR,2002,5,1997,0.2%,312,1690,15.6%,0,2002,0%,1557,445,77.8%,31.2%
2026-04-05,KT_JU,1547,0,1547,0%,157,1390,10.1%,41,1506,2.7%,1349,198,87.2%,33.3%
2026-04-05,KT_SG,646,0,646,0%,410,236,63.5%,137,509,21.2%,13,633,2.0%,28.9%
2026-04-05,KT_SH,227,201,26,88.5%,191,36,84.1%,0,227,0%,205,22,90.3%,87.7%
2026-04-05,KT_SO,762,0,762,0%,0,762,0%,0,762,0%,0,762,0%,0%
2026-04-05,KT_SZ,2204,0,2204,0%,2120,84,96.2%,1031,1173,46.8%,2153,51,97.7%,80.2%
2026-04-05,KT_TG,1032,93,939,9.0%,176,856,17.1%,312,720,30.2%,856,176,82.9%,34.8%
2026-04-05,KT_TI,1370,0,1370,0%,1364,6,99.6%,6,1364,0.4%,6,1364,0.4%,33.5%
2026-04-05,KT_UR,961,425,536,44.2%,335,626,34.9%,415,546,43.2%,0,961,0%,40.8%
2026-04-05,KT_ZH,1867,82,1785,4.4%,576,1291,30.9%,695,1172,37.2%,1761,106,94.3%,41.7%
2026-04-05,KT_VD,401,0,401,0%,191,210,47.6%,401,0,100.0%,0,401,0%,73.8%
2026-04-05,KT_FR,13,0,13,0%,13,0,100.0%,0,13,0%,0,13,0%,100.0%
2026-04-05,FL_LI,151,110,41,72.8%,148,3,98.0%,0,151,0%,149,2,98.7%,89.8%
2026-04-05,Geodienste,672,25,647,3.7%,561,111,83.5%,0,672,0%,537,135,79.9%,55.7%
2026-04-05,Bund,1560,849,711,54.4%,1560,0,100.0%,675,885,43.3%,1551,9,99.4%,74.3%
