DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2025-11-02,KT_AI,232,20,212,8.6%,232,0,100.0%,0,232,0%,232,0,100.0%,69.5%
2025-11-02,KT_AR,261,30,231,11.5%,261,0,100.0%,0,261,0%,261,0,100.0%,70.5%
2025-11-02,KT_AG,950,950,0,100.0%,950,0,100.0%,0,950,0%,0,950,0%,100.0%
2025-11-02,KT_BL,1404,0,1404,0%,204,1200,14.5%,7,1397,0.5%,0,1404,0%,7.5%
2025-11-02,KT_BS,2543,0,2543,0%,12,2531,0.5%,1112,1431,43.7%,1998,545,78.6%,40.9%
2025-11-02,KT_BE,1447,0,1447,0%,1405,42,97.1%,1324,123,91.5%,91,1356,6.3%,65.0%
2025-11-02,KT_GL,445,0,445,0%,0,445,0%,185,260,41.6%,0,445,0%,41.6%
2025-11-02,KT_GR,1899,4,1895,0.2%,284,1615,15.0%,0,1899,0%,1483,416,78.1%,31.1%
2025-11-02,KT_JU,1299,0,1299,0%,156,1143,12.0%,42,1257,3.2%,1101,198,84.8%,33.3%
2025-11-02,KT_SG,645,0,645,0%,410,235,63.6%,137,508,21.2%,13,632,2.0%,28.9%
2025-11-02,KT_SH,220,195,25,88.6%,185,35,84.1%,0,220,0%,201,19,91.4%,88.0%
2025-11-02,KT_SO,743,0,743,0%,0,743,0%,0,743,0%,0,743,0%,0%
2025-11-02,KT_SZ,2100,0,2100,0%,2022,78,96.3%,981,1119,46.7%,2055,45,97.9%,80.3%
2025-11-02,KT_TG,1032,93,939,9.0%,176,856,17.1%,312,720,30.2%,856,176,82.9%,34.8%
2025-11-02,KT_TI,1358,0,1358,0%,1351,7,99.5%,7,1351,0.5%,7,1351,0.5%,33.5%
2025-11-02,KT_UR,878,383,495,43.6%,306,572,34.9%,384,494,43.7%,0,878,0%,40.7%
2025-11-02,KT_ZH,1924,83,1841,4.3%,569,1355,29.6%,685,1239,35.6%,1815,109,94.3%,41.0%
2025-11-02,KT_VD,402,0,402,0%,191,211,47.5%,402,0,100.0%,0,402,0%,73.8%
2025-11-02,KT_FR,686,0,686,0%,248,438,36.2%,0,686,0%,0,686,0%,36.2%
2025-11-02,FL_LI,148,108,40,73.0%,145,3,98.0%,0,148,0%,146,2,98.6%,89.9%
2025-11-02,Geodienste,670,25,645,3.7%,559,111,83.4%,0,670,0%,535,135,79.9%,55.7%
2025-11-02,Bund,1536,832,704,54.2%,1536,0,100.0%,671,865,43.7%,1530,6,99.6%,74.4%
