DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2024-08-18,KT_AI,213,17,196,8.0%,213,0,100.0%,0,213,0%,213,0,100.0%,69.3%
2024-08-18,KT_AR,247,27,220,10.9%,247,0,100.0%,0,247,0%,247,0,100.0%,70.3%
2024-08-18,KT_AG,903,903,0,100.0%,903,0,100.0%,0,903,0%,0,903,0%,100.0%
2024-08-18,KT_BL,1373,0,1373,0%,196,1177,14.3%,7,1366,0.5%,0,1373,0%,7.4%
2024-08-18,KT_BS,2356,0,2356,0%,11,2345,0.5%,1001,1355,42.5%,1886,470,80.1%,41.0%
2024-08-18,KT_BE,1370,0,1370,0%,1301,69,95.0%,1270,100,92.7%,74,1296,5.4%,64.4%
2024-08-18,KT_GL,443,0,443,0%,0,443,0%,183,260,41.3%,0,443,0%,41.3%
2024-08-18,KT_GR,1954,1,1953,0.1%,317,1637,16.2%,0,1954,0%,1507,447,77.1%,31.1%
2024-08-18,KT_JU,1160,0,1160,0%,151,1009,13.0%,37,1123,3.2%,972,188,83.8%,33.3%
2024-08-18,KT_SG,610,0,610,0%,415,195,68.0%,128,482,21.0%,13,597,2.1%,30.4%
2024-08-18,KT_SH,201,179,22,89.1%,175,26,87.1%,0,201,0%,182,19,90.5%,88.9%
2024-08-18,KT_SO,711,0,711,0%,0,711,0%,209,502,29.4%,0,711,0%,29.4%
2024-08-18,KT_SZ,1937,0,1937,0%,1856,81,95.8%,10,1927,0.5%,1891,46,97.6%,64.7%
2024-08-18,KT_TG,1045,94,951,9.0%,178,867,17.0%,311,734,29.8%,867,178,83.0%,34.7%
2024-08-18,KT_TI,1414,0,1414,0%,1408,6,99.6%,6,1408,0.4%,6,1408,0.4%,33.5%
2024-08-18,KT_UR,807,350,457,43.4%,299,508,37.1%,353,454,43.7%,0,807,0%,41.4%
2024-08-18,KT_ZH,1886,85,1801,4.5%,522,1364,27.7%,599,1287,31.8%,1777,109,94.2%,39.5%
2024-08-18,KT_VD,374,0,374,0%,183,191,48.9%,374,0,100.0%,0,374,0%,74.5%
2024-08-18,KT_FR,723,0,723,0%,247,476,34.2%,0,723,0%,0,723,0%,34.2%
2024-08-18,FL_LI,115,83,32,72.2%,107,8,93.0%,0,115,0%,114,1,99.1%,88.1%
2024-08-18,Geodienste,658,26,632,4.0%,555,103,84.3%,0,658,0%,528,130,80.2%,56.2%
2024-08-18,Bund,1482,796,686,53.7%,1482,0,100.0%,641,841,43.3%,1476,6,99.6%,74.1%
