DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2025-02-16,KT_AI,228,18,210,7.9%,228,0,100.0%,0,228,0%,228,0,100.0%,69.3%
2025-02-16,KT_AR,245,28,217,11.4%,245,0,100.0%,0,245,0%,245,0,100.0%,70.5%
2025-02-16,KT_AG,909,909,0,100.0%,909,0,100.0%,0,909,0%,0,909,0%,100.0%
2025-02-16,KT_BL,1382,0,1382,0%,197,1185,14.3%,7,1375,0.5%,0,1382,0%,7.4%
2025-02-16,KT_BS,2358,0,2358,0%,9,2349,0.4%,1063,1295,45.1%,1895,463,80.4%,41.9%
2025-02-16,KT_BE,1406,0,1406,0%,1369,37,97.4%,1301,105,92.5%,78,1328,5.5%,65.1%
2025-02-16,KT_GL,433,0,433,0%,0,433,0%,179,254,41.3%,0,433,0%,41.3%
2025-02-16,KT_GR,1942,4,1938,0.2%,311,1631,16.0%,0,1942,0%,1498,444,77.1%,31.1%
2025-02-16,KT_JU,1182,0,1182,0%,152,1030,12.9%,38,1144,3.2%,992,190,83.9%,33.3%
2025-02-16,KT_SG,644,0,644,0%,409,235,63.5%,137,507,21.3%,13,631,2.0%,28.9%
2025-02-16,KT_SH,209,187,22,89.5%,183,26,87.6%,0,209,0%,190,19,90.9%,89.3%
2025-02-16,KT_SO,707,0,707,0%,0,707,0%,182,525,25.7%,0,707,0%,25.7%
2025-02-16,KT_SZ,1965,0,1965,0%,1925,40,98.0%,10,1955,0.5%,1948,17,99.1%,65.9%
2025-02-16,KT_TG,1045,94,951,9.0%,178,867,17.0%,311,734,29.8%,867,178,83.0%,34.7%
2025-02-16,KT_TI,1348,0,1348,0%,1342,6,99.6%,6,1342,0.4%,6,1342,0.4%,33.5%
2025-02-16,KT_UR,826,358,468,43.3%,300,526,36.3%,360,466,43.6%,0,826,0%,41.1%
2025-02-16,KT_ZH,1948,84,1864,4.3%,517,1431,26.5%,640,1308,32.9%,1842,106,94.6%,39.6%
2025-02-16,KT_VD,398,0,398,0%,188,210,47.2%,398,0,100.0%,0,398,0%,73.6%
2025-02-16,KT_FR,713,0,713,0%,253,460,35.5%,0,713,0%,0,713,0%,35.5%
2025-02-16,FL_LI,147,107,40,72.8%,144,3,98.0%,0,147,0%,145,2,98.6%,89.8%
2025-02-16,Geodienste,659,25,634,3.8%,556,103,84.4%,0,659,0%,530,129,80.4%,56.2%
2025-02-16,Bund,1479,799,680,54.0%,1479,0,100.0%,647,832,43.7%,1473,6,99.6%,74.3%
