DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2025-09-14,KT_AI,230,20,210,8.7%,230,0,100.0%,0,230,0%,230,0,100.0%,69.6%
2025-09-14,KT_AR,258,30,228,11.6%,258,0,100.0%,0,258,0%,258,0,100.0%,70.5%
2025-09-14,KT_AG,917,917,0,100.0%,917,0,100.0%,0,917,0%,0,917,0%,100.0%
2025-09-14,KT_BL,1408,0,1408,0%,205,1203,14.6%,7,1401,0.5%,0,1408,0%,7.5%
2025-09-14,KT_BS,2425,0,2425,0%,8,2417,0.3%,1090,1335,44.9%,1895,530,78.1%,41.1%
2025-09-14,KT_BE,1430,0,1430,0%,1390,40,97.2%,1313,117,91.8%,87,1343,6.1%,65.0%
2025-09-14,KT_GL,437,0,437,0%,0,437,0%,181,256,41.4%,0,437,0%,41.4%
2025-09-14,KT_GR,1882,4,1878,0.2%,284,1598,15.1%,0,1882,0%,1466,416,77.9%,31.1%
2025-09-14,KT_JU,1269,0,1269,0%,151,1118,11.9%,38,1231,3.0%,1080,189,85.1%,33.3%
2025-09-14,KT_SG,645,0,645,0%,410,235,63.6%,137,508,21.2%,13,632,2.0%,28.9%
2025-09-14,KT_SH,213,188,25,88.3%,185,28,86.9%,0,213,0%,194,19,91.1%,88.7%
2025-09-14,KT_SO,726,0,726,0%,0,726,0%,0,726,0%,0,726,0%,0%
2025-09-14,KT_SZ,2104,0,2104,0%,2026,78,96.3%,983,1121,46.7%,2059,45,97.9%,80.3%
2025-09-14,KT_TG,1032,93,939,9.0%,176,856,17.1%,312,720,30.2%,856,176,82.9%,34.8%
2025-09-14,KT_TI,1355,0,1355,0%,1349,6,99.6%,6,1349,0.4%,6,1349,0.4%,33.5%
2025-09-14,KT_UR,834,362,472,43.4%,306,528,36.7%,363,471,43.5%,0,834,0%,41.2%
2025-09-14,KT_ZH,1938,83,1855,4.3%,566,1372,29.2%,678,1260,35.0%,1829,109,94.4%,40.7%
2025-09-14,KT_VD,396,0,396,0%,188,208,47.5%,396,0,100.0%,0,396,0%,73.7%
2025-09-14,KT_FR,689,0,689,0%,248,441,36.0%,0,689,0%,0,689,0%,36.0%
2025-09-14,FL_LI,148,108,40,73.0%,145,3,98.0%,0,148,0%,146,2,98.6%,89.9%
2025-09-14,Geodienste,665,24,641,3.6%,556,109,83.6%,0,665,0%,532,133,80.0%,55.7%
2025-09-14,Bund,1531,827,704,54.0%,1531,0,100.0%,671,860,43.8%,1525,6,99.6%,74.4%
