DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2024-12-01,KT_AI,226,17,209,7.5%,226,0,100.0%,0,226,0%,226,0,100.0%,69.2%
2024-12-01,KT_AR,245,27,218,11.0%,245,0,100.0%,0,245,0%,245,0,100.0%,70.3%
2024-12-01,KT_AG,903,903,0,100.0%,903,0,100.0%,0,903,0%,0,903,0%,100.0%
2024-12-01,KT_BL,1378,0,1378,0%,197,1181,14.3%,7,1371,0.5%,0,1378,0%,7.4%
2024-12-01,KT_BS,2264,0,2264,0%,8,2256,0.4%,1040,1224,45.9%,1814,450,80.1%,42.1%
2024-12-01,KT_BE,1409,0,1409,0%,1366,43,96.9%,1304,105,92.5%,78,1331,5.5%,65.0%
2024-12-01,KT_GL,431,0,431,0%,0,431,0%,178,253,41.3%,0,431,0%,41.3%
2024-12-01,KT_GR,1958,1,1957,0.1%,317,1641,16.2%,0,1958,0%,1511,447,77.2%,31.1%
2024-12-01,KT_JU,1173,0,1173,0%,151,1022,12.9%,38,1135,3.2%,984,189,83.9%,33.3%
2024-12-01,KT_SG,677,0,677,0%,445,232,65.7%,135,542,19.9%,13,664,1.9%,29.2%
2024-12-01,KT_SH,203,180,23,88.7%,177,26,87.2%,0,203,0%,184,19,90.6%,88.8%
2024-12-01,KT_SO,701,0,701,0%,0,701,0%,182,519,26.0%,0,701,0%,26.0%
2024-12-01,KT_SZ,1934,0,1934,0%,1853,81,95.8%,10,1924,0.5%,1888,46,97.6%,64.7%
2024-12-01,KT_TG,1043,93,950,8.9%,177,866,17.0%,311,732,29.8%,866,177,83.0%,34.7%
2024-12-01,KT_TI,1395,0,1395,0%,1389,6,99.6%,6,1389,0.4%,6,1389,0.4%,33.5%
2024-12-01,KT_UR,824,358,466,43.4%,301,523,36.5%,360,464,43.7%,0,824,0%,41.2%
2024-12-01,KT_ZH,1948,85,1863,4.4%,523,1425,26.8%,648,1300,33.3%,1841,107,94.5%,39.7%
2024-12-01,KT_VD,381,0,381,0%,187,194,49.1%,381,0,100.0%,0,381,0%,74.5%
2024-12-01,KT_FR,721,0,721,0%,248,473,34.4%,0,721,0%,0,721,0%,34.4%
2024-12-01,FL_LI,136,105,31,77.2%,133,3,97.8%,0,136,0%,134,2,98.5%,91.2%
2024-12-01,Geodienste,662,26,636,3.9%,559,103,84.4%,0,662,0%,532,130,80.4%,56.2%
2024-12-01,Bund,1474,795,679,53.9%,1474,0,100.0%,647,827,43.9%,1468,6,99.6%,74.4%
