DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2026-01-11,KT_AI,412,59,353,14.3%,412,0,100.0%,0,412,0%,412,0,100.0%,71.4%
2026-01-11,KT_AR,437,60,377,13.7%,437,0,100.0%,0,437,0%,437,0,100.0%,71.2%
2026-01-11,KT_AG,945,945,0,100.0%,945,0,100.0%,0,945,0%,0,945,0%,100.0%
2026-01-11,KT_BL,1409,0,1409,0%,205,1204,14.5%,7,1402,0.5%,0,1409,0%,7.5%
2026-01-11,KT_BS,2525,0,2525,0%,13,2512,0.5%,1099,1426,43.5%,1989,536,78.8%,40.9%
2026-01-11,KT_BE,1455,0,1455,0%,1413,42,97.1%,1332,123,91.5%,91,1364,6.3%,65.0%
2026-01-11,KT_GL,456,0,456,0%,0,456,0%,191,265,41.9%,0,456,0%,41.9%
2026-01-11,KT_GR,1996,4,1992,0.2%,312,1684,15.6%,0,1996,0%,1552,444,77.8%,31.2%
2026-01-11,KT_JU,1316,0,1316,0%,155,1161,11.8%,42,1274,3.2%,1119,197,85.0%,33.3%
2026-01-11,KT_SG,646,0,646,0%,410,236,63.5%,137,509,21.2%,13,633,2.0%,28.9%
2026-01-11,KT_SH,222,197,25,88.7%,187,35,84.2%,0,222,0%,201,21,90.5%,87.8%
2026-01-11,KT_SO,750,0,750,0%,0,750,0%,0,750,0%,0,750,0%,0%
2026-01-11,KT_SZ,2136,0,2136,0%,2052,84,96.1%,1010,1126,47.3%,2085,51,97.6%,80.3%
2026-01-11,KT_TG,1032,93,939,9.0%,176,856,17.1%,312,720,30.2%,856,176,82.9%,34.8%
2026-01-11,KT_TI,1352,0,1352,0%,1345,7,99.5%,7,1345,0.5%,7,1345,0.5%,33.5%
2026-01-11,KT_UR,899,393,506,43.7%,317,582,35.3%,392,507,43.6%,0,899,0%,40.9%
2026-01-11,KT_ZH,1881,83,1798,4.4%,567,1314,30.1%,686,1195,36.5%,1774,107,94.3%,41.3%
2026-01-11,KT_VD,402,0,402,0%,191,211,47.5%,402,0,100.0%,0,402,0%,73.8%
2026-01-11,KT_FR,683,0,683,0%,246,437,36.0%,0,683,0%,0,683,0%,36.0%
2026-01-11,FL_LI,149,109,40,73.2%,146,3,98.0%,0,149,0%,147,2,98.7%,89.9%
2026-01-11,Geodienste,671,25,646,3.7%,560,111,83.5%,0,671,0%,536,135,79.9%,55.7%
2026-01-11,Bund,1552,850,702,54.8%,1552,0,100.0%,666,886,42.9%,1543,9,99.4%,74.3%
