DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2025-12-28,KT_AI,412,59,353,14.3%,412,0,100.0%,0,412,0%,412,0,100.0%,71.4%
2025-12-28,KT_AR,437,60,377,13.7%,437,0,100.0%,0,437,0%,437,0,100.0%,71.2%
2025-12-28,KT_AG,945,945,0,100.0%,945,0,100.0%,0,945,0%,0,945,0%,100.0%
2025-12-28,KT_BL,1409,0,1409,0%,205,1204,14.5%,7,1402,0.5%,0,1409,0%,7.5%
2025-12-28,KT_BS,2517,0,2517,0%,14,2503,0.6%,1099,1418,43.7%,1988,529,79.0%,41.1%
2025-12-28,KT_BE,1455,0,1455,0%,1413,42,97.1%,1332,123,91.5%,91,1364,6.3%,65.0%
2025-12-28,KT_GL,456,0,456,0%,0,456,0%,191,265,41.9%,0,456,0%,41.9%
2025-12-28,KT_GR,1896,4,1892,0.2%,284,1612,15.0%,0,1896,0%,1480,416,78.1%,31.1%
2025-12-28,KT_JU,1323,0,1323,0%,156,1167,11.8%,42,1281,3.2%,1125,198,85.0%,33.3%
2025-12-28,KT_SG,645,0,645,0%,410,235,63.6%,137,508,21.2%,13,632,2.0%,28.9%
2025-12-28,KT_SH,218,193,25,88.5%,183,35,83.9%,0,218,0%,197,21,90.4%,87.6%
2025-12-28,KT_SO,749,0,749,0%,0,749,0%,0,749,0%,0,749,0%,0%
2025-12-28,KT_SZ,2138,0,2138,0%,2054,84,96.1%,1011,1127,47.3%,2087,51,97.6%,80.3%
2025-12-28,KT_TG,1032,93,939,9.0%,176,856,17.1%,312,720,30.2%,856,176,82.9%,34.8%
2025-12-28,KT_TI,1353,0,1353,0%,1346,7,99.5%,7,1346,0.5%,7,1346,0.5%,33.5%
2025-12-28,KT_UR,899,393,506,43.7%,317,582,35.3%,392,507,43.6%,0,899,0%,40.9%
2025-12-28,KT_ZH,1879,82,1797,4.4%,565,1314,30.1%,685,1194,36.5%,1773,106,94.4%,41.3%
2025-12-28,KT_VD,402,0,402,0%,191,211,47.5%,402,0,100.0%,0,402,0%,73.8%
2025-12-28,KT_FR,687,0,687,0%,246,441,35.8%,0,687,0%,0,687,0%,35.8%
2025-12-28,FL_LI,170,130,40,76.5%,167,3,98.2%,0,170,0%,168,2,98.8%,91.2%
2025-12-28,Geodienste,672,25,647,3.7%,561,111,83.5%,0,672,0%,537,135,79.9%,55.7%
2025-12-28,Bund,1549,847,702,54.7%,1549,0,100.0%,666,883,43.0%,1540,9,99.4%,74.3%
