DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2025-10-26,KT_AI,234,20,214,8.5%,234,0,100.0%,0,234,0%,234,0,100.0%,69.5%
2025-10-26,KT_AR,262,30,232,11.5%,262,0,100.0%,0,262,0%,262,0,100.0%,70.5%
2025-10-26,KT_AG,947,947,0,100.0%,947,0,100.0%,0,947,0%,0,947,0%,100.0%
2025-10-26,KT_BL,1404,0,1404,0%,204,1200,14.5%,7,1397,0.5%,0,1404,0%,7.5%
2025-10-26,KT_BS,2459,0,2459,0%,14,2445,0.6%,1112,1347,45.2%,1924,535,78.2%,41.3%
2025-10-26,KT_BE,1446,0,1446,0%,1404,42,97.1%,1323,123,91.5%,91,1355,6.3%,65.0%
2025-10-26,KT_GL,445,0,445,0%,0,445,0%,185,260,41.6%,0,445,0%,41.6%
2025-10-26,KT_GR,1898,4,1894,0.2%,284,1614,15.0%,0,1898,0%,1482,416,78.1%,31.1%
2025-10-26,KT_JU,1299,0,1299,0%,156,1143,12.0%,42,1257,3.2%,1101,198,84.8%,33.3%
2025-10-26,KT_SG,645,0,645,0%,410,235,63.6%,137,508,21.2%,13,632,2.0%,28.9%
2025-10-26,KT_SH,213,188,25,88.3%,185,28,86.9%,0,213,0%,194,19,91.1%,88.7%
2025-10-26,KT_SO,734,0,734,0%,0,734,0%,0,734,0%,0,734,0%,0%
2025-10-26,KT_SZ,2100,0,2100,0%,2022,78,96.3%,981,1119,46.7%,2055,45,97.9%,80.3%
2025-10-26,KT_TG,1032,93,939,9.0%,176,856,17.1%,312,720,30.2%,856,176,82.9%,34.8%
2025-10-26,KT_TI,1349,0,1349,0%,1343,6,99.6%,6,1343,0.4%,6,1343,0.4%,33.5%
2025-10-26,KT_UR,878,383,495,43.6%,306,572,34.9%,384,494,43.7%,0,878,0%,40.7%
2025-10-26,KT_ZH,1926,83,1843,4.3%,569,1357,29.5%,685,1241,35.6%,1817,109,94.3%,40.9%
2025-10-26,KT_VD,396,0,396,0%,188,208,47.5%,396,0,100.0%,0,396,0%,73.7%
2025-10-26,KT_FR,683,0,683,0%,248,435,36.3%,0,683,0%,0,683,0%,36.3%
2025-10-26,FL_LI,148,108,40,73.0%,145,3,98.0%,0,148,0%,146,2,98.6%,89.9%
2025-10-26,Geodienste,670,25,645,3.7%,559,111,83.4%,0,670,0%,535,135,79.9%,55.7%
2025-10-26,Bund,1536,832,704,54.2%,1536,0,100.0%,671,865,43.7%,1530,6,99.6%,74.4%
