DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2026-08-09,KT_AI,230,16,214,7.0%,230,0,100.0%,0,230,0%,230,0,100.0%,69.0%
2026-08-09,KT_AR,264,32,232,12.1%,264,0,100.0%,0,264,0%,264,0,100.0%,70.7%
2026-08-09,KT_AG,976,976,0,100.0%,976,0,100.0%,0,976,0%,57,919,5.8%,68.6%
2026-08-09,KT_BL,1459,0,1459,0%,213,1246,14.6%,7,1452,0.5%,0,1459,0%,7.5%
2026-08-09,KT_BS,2209,244,1965,11.0%,256,1953,11.6%,803,1406,36.4%,630,1579,28.5%,21.9%
2026-08-09,KT_BE,1464,0,1464,0%,1423,41,97.2%,1341,123,91.6%,91,1373,6.2%,65.0%
2026-08-09,KT_GL,442,0,442,0%,0,442,0%,0,442,0%,0,442,0%,0%
2026-08-09,KT_GR,2025,5,2020,0.2%,314,1711,15.5%,0,2025,0%,1578,447,77.9%,31.2%
2026-08-09,KT_JU,1602,0,1602,0%,175,1427,10.9%,24,1578,1.5%,1403,199,87.6%,33.3%
2026-08-09,KT_SG,608,0,608,0%,391,217,64.3%,118,490,19.4%,13,595,2.1%,28.6%
2026-08-09,KT_SH,236,207,29,87.7%,200,36,84.7%,0,236,0%,211,25,89.4%,87.3%
2026-08-09,KT_SO,774,0,774,0%,0,774,0%,0,774,0%,0,774,0%,0%
2026-08-09,KT_SZ,2199,0,2199,0%,2114,85,96.1%,1030,1169,46.8%,2149,50,97.7%,80.2%
2026-08-09,KT_TG,1021,90,931,8.8%,173,848,16.9%,308,713,30.2%,848,173,83.1%,34.7%
2026-08-09,KT_TI,1221,0,1221,0%,1215,6,99.5%,6,1215,0.5%,6,1215,0.5%,33.5%
2026-08-09,KT_UR,997,442,555,44.3%,345,652,34.6%,432,565,43.3%,0,997,0%,40.8%
2026-08-09,KT_ZH,1830,78,1752,4.3%,593,1237,32.4%,722,1108,39.5%,1725,105,94.3%,42.6%
2026-08-09,KT_VD,419,0,419,0%,202,217,48.2%,419,0,100.0%,0,419,0%,74.1%
2026-08-09,KT_FR,13,0,13,0%,13,0,100.0%,0,13,0%,0,13,0%,100.0%
2026-08-09,FL_LI,155,112,43,72.3%,150,5,96.8%,0,155,0%,153,2,98.7%,89.2%
2026-08-09,Geodienste,672,25,647,3.7%,669,3,99.6%,0,672,0%,642,30,95.5%,66.3%
2026-08-09,Bund,1560,847,713,54.3%,1560,0,100.0%,677,883,43.4%,1551,9,99.4%,74.3%
