DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2023-06-18,KT_AI,201,16,185,8.0%,201,0,100.0%,0,201,0%,201,0,100.0%,69.3%
2023-06-18,KT_AR,221,25,196,11.3%,221,0,100.0%,0,221,0%,221,0,100.0%,70.4%
2023-06-18,KT_AG,883,883,0,100.0%,883,0,100.0%,0,883,0%,0,883,0%,100.0%
2023-06-18,KT_BL,1266,0,1266,0%,178,1088,14.1%,0,1266,0%,0,1266,0%,14.1%
2023-06-18,KT_BS,877,0,877,0%,8,869,0.9%,877,0,100.0%,817,60,93.2%,64.7%
2023-06-18,KT_BE,960,0,960,0%,937,23,97.6%,873,87,90.9%,64,896,6.7%,65.1%
2023-06-18,KT_GE,346,0,346,0%,346,0,100.0%,0,346,0%,0,346,0%,100.0%
2023-06-18,KT_GL,442,0,442,0%,0,442,0%,184,258,41.6%,0,442,0%,41.6%
2023-06-18,KT_GR,1992,17,1975,0.9%,319,1673,16.0%,0,1992,0%,1543,449,77.5%,31.4%
2023-06-18,KT_JU,1106,0,1106,0%,147,959,13.3%,34,1072,3.1%,925,181,83.6%,33.3%
2023-06-18,KT_SG,646,0,646,0%,445,201,68.9%,131,515,20.3%,13,633,2.0%,30.4%
2023-06-18,KT_SH,183,170,13,92.9%,170,13,92.9%,0,183,0%,166,17,90.7%,92.2%
2023-06-18,KT_SO,614,0,614,0%,0,614,0%,177,437,28.8%,0,614,0%,28.8%
2023-06-18,KT_SZ,1406,0,1406,0%,1272,134,90.5%,10,1396,0.7%,1295,111,92.1%,61.1%
2023-06-18,KT_TG,1144,97,1047,8.5%,171,973,14.9%,350,794,30.6%,973,171,85.1%,34.8%
2023-06-18,KT_TI,1145,0,1145,0%,1138,7,99.4%,6,1139,0.5%,6,1139,0.5%,33.5%
2023-06-18,KT_UR,470,191,279,40.6%,316,154,67.2%,194,276,41.3%,0,470,0%,49.7%
2023-06-18,KT_ZG,939,54,885,5.8%,85,854,9.1%,0,939,0%,23,916,2.4%,5.8%
2023-06-18,KT_ZH,1946,89,1857,4.6%,511,1435,26.3%,632,1314,32.5%,1841,105,94.6%,39.5%
2023-06-18,KT_VD,280,0,280,0%,140,140,50.0%,280,0,100.0%,0,280,0%,75.0%
2023-06-18,KT_FR,708,0,708,0%,186,522,26.3%,0,708,0%,0,708,0%,26.3%
2023-06-18,FL_LI,90,58,32,64.4%,82,8,91.1%,0,90,0%,89,1,98.9%,84.8%
2023-06-18,Geodienste,651,25,626,3.8%,552,99,84.8%,0,651,0%,526,125,80.8%,56.5%
2023-06-18,Bund,1339,717,622,53.5%,1336,3,99.8%,602,737,45.0%,1335,4,99.7%,74.5%
