DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2025-11-23,KT_AI,399,52,347,13.0%,399,0,100.0%,0,399,0%,399,0,100.0%,71.0%
2025-11-23,KT_AR,430,60,370,14.0%,430,0,100.0%,0,430,0%,430,0,100.0%,71.3%
2025-11-23,KT_AG,948,948,0,100.0%,948,0,100.0%,0,948,0%,0,948,0%,100.0%
2025-11-23,KT_BL,1409,0,1409,0%,205,1204,14.5%,7,1402,0.5%,0,1409,0%,7.5%
2025-11-23,KT_BS,2429,0,2429,0%,10,2419,0.4%,1099,1330,45.2%,1901,528,78.3%,41.3%
2025-11-23,KT_BE,1446,0,1446,0%,1404,42,97.1%,1323,123,91.5%,91,1355,6.3%,65.0%
2025-11-23,KT_GL,456,0,456,0%,0,456,0%,191,265,41.9%,0,456,0%,41.9%
2025-11-23,KT_GR,1899,4,1895,0.2%,284,1615,15.0%,0,1899,0%,1483,416,78.1%,31.1%
2025-11-23,KT_JU,1301,0,1301,0%,156,1145,12.0%,42,1259,3.2%,1103,198,84.8%,33.3%
2025-11-23,KT_SG,645,0,645,0%,410,235,63.6%,137,508,21.2%,13,632,2.0%,28.9%
2025-11-23,KT_SH,221,196,25,88.7%,186,35,84.2%,0,221,0%,201,20,91.0%,87.9%
2025-11-23,KT_SO,741,0,741,0%,0,741,0%,0,741,0%,0,741,0%,0%
2025-11-23,KT_SZ,2106,0,2106,0%,2022,84,96.0%,987,1119,46.9%,2055,51,97.6%,80.2%
2025-11-23,KT_TG,1032,93,939,9.0%,176,856,17.1%,312,720,30.2%,856,176,82.9%,34.8%
2025-11-23,KT_TI,1353,0,1353,0%,1346,7,99.5%,7,1346,0.5%,7,1346,0.5%,33.5%
2025-11-23,KT_UR,883,385,498,43.6%,306,577,34.7%,386,497,43.7%,0,883,0%,40.7%
2025-11-23,KT_ZH,1926,84,1842,4.4%,572,1354,29.7%,688,1238,35.7%,1816,110,94.3%,41.0%
2025-11-23,KT_VD,402,0,402,0%,191,211,47.5%,402,0,100.0%,0,402,0%,73.8%
2025-11-23,KT_FR,686,0,686,0%,248,438,36.2%,0,686,0%,0,686,0%,36.2%
2025-11-23,FL_LI,148,108,40,73.0%,145,3,98.0%,0,148,0%,146,2,98.6%,89.9%
2025-11-23,Geodienste,670,25,645,3.7%,559,111,83.4%,0,670,0%,535,135,79.9%,55.7%
2025-11-23,Bund,1528,827,701,54.1%,1528,0,100.0%,666,862,43.6%,1520,8,99.5%,74.3%
