DATE,OWNER,DATASET_COUNT,KEYWORDS_COUNT,KEYWORDS_MISSING,KEYWORDS_PERCENTAGE,ABSTRACT_COUNT,ABSTRACT_MISSING,ABSTRACT_PERCENTAGE,CONTACT_COUNT,CONTACT_MISSING,CONTACT_PERCENTAGE,METADATA_COUNT,METADATA_MISSING,METADATA_PERCENTAGE,TOTAL_PERCENTAGE
2025-12-07,KT_AI,398,52,346,13.1%,398,0,100.0%,0,398,0%,398,0,100.0%,71.0%
2025-12-07,KT_AR,429,60,369,14.0%,429,0,100.0%,0,429,0%,429,0,100.0%,71.3%
2025-12-07,KT_AG,947,947,0,100.0%,947,0,100.0%,0,947,0%,0,947,0%,100.0%
2025-12-07,KT_BL,1409,0,1409,0%,205,1204,14.5%,7,1402,0.5%,0,1409,0%,7.5%
2025-12-07,KT_BS,2516,0,2516,0%,12,2504,0.5%,1099,1417,43.7%,1984,532,78.9%,41.0%
2025-12-07,KT_BE,1455,0,1455,0%,1413,42,97.1%,1332,123,91.5%,91,1364,6.3%,65.0%
2025-12-07,KT_GL,456,0,456,0%,0,456,0%,191,265,41.9%,0,456,0%,41.9%
2025-12-07,KT_GR,1899,4,1895,0.2%,284,1615,15.0%,0,1899,0%,1483,416,78.1%,31.1%
2025-12-07,KT_JU,1306,0,1306,0%,156,1150,11.9%,42,1264,3.2%,1108,198,84.8%,33.3%
2025-12-07,KT_SG,645,0,645,0%,410,235,63.6%,137,508,21.2%,13,632,2.0%,28.9%
2025-12-07,KT_SH,222,197,25,88.7%,187,35,84.2%,0,222,0%,201,21,90.5%,87.8%
2025-12-07,KT_SO,744,0,744,0%,0,744,0%,0,744,0%,0,744,0%,0%
2025-12-07,KT_SZ,2106,0,2106,0%,2022,84,96.0%,987,1119,46.9%,2055,51,97.6%,80.2%
2025-12-07,KT_TG,1032,93,939,9.0%,176,856,17.1%,312,720,30.2%,856,176,82.9%,34.8%
2025-12-07,KT_TI,1355,0,1355,0%,1348,7,99.5%,7,1348,0.5%,7,1348,0.5%,33.5%
2025-12-07,KT_UR,892,390,502,43.7%,310,582,34.8%,389,503,43.6%,0,892,0%,40.7%
2025-12-07,KT_ZH,1877,83,1794,4.4%,565,1312,30.1%,684,1193,36.4%,1770,107,94.3%,41.3%
2025-12-07,KT_VD,402,0,402,0%,191,211,47.5%,402,0,100.0%,0,402,0%,73.8%
2025-12-07,KT_FR,686,0,686,0%,246,440,35.9%,0,686,0%,0,686,0%,35.9%
2025-12-07,FL_LI,149,109,40,73.2%,146,3,98.0%,0,149,0%,147,2,98.7%,89.9%
2025-12-07,Geodienste,640,24,616,3.8%,536,104,83.8%,0,640,0%,513,127,80.2%,55.9%
2025-12-07,Bund,1528,827,701,54.1%,1528,0,100.0%,666,862,43.6%,1520,8,99.5%,74.3%
